DMS_id,uniprot_id,pfam_id,start,end,mutation_start,mutation_end
CRBG2_HUMAN_Beltran_2025_PF00030_1358,Q8N1P7,PF00030,987.0,1066.0,1358,1435
CRBG2_HUMAN_Beltran_2025_PF00030_1358,Q8N1P7,PF00030,1075.0,1155.0,1358,1435
CRBG2_HUMAN_Beltran_2025_PF00030_1358,Q8N1P7,PF00030,1170.0,1255.0,1358,1435
CRBG2_HUMAN_Beltran_2025_PF00030_1358,Q8N1P7,PF00030,1264.0,1344.0,1358,1435
CRBG2_HUMAN_Beltran_2025_PF00030_1358,Q8N1P7,PF00030,1357.0,1435.0,1358,1435
CRBG2_HUMAN_Beltran_2025_PF00030_1358,Q8N1P7,PF00030,1445.0,1524.0,1358,1435
CRBG2_HUMAN_Beltran_2025_PF00030_1358,Q8N1P7,PF00652,1535.0,1656.0,1358,1435
ARG28_HUMAN_Beltran_2025_PF00130_651,Q8N1W1,PF00130,653.0,700.0,651,700
ARG28_HUMAN_Beltran_2025_PF00130_651,Q8N1W1,PF00621,853.0,1041.0,651,700
ARG28_HUMAN_Beltran_2025_PF00130_651,Q8N1W1,PF17838,1072.0,1188.0,651,700
FNBP4_HUMAN_Beltran_2025_PF00397_200,Q8N3X1,PF00397,219.0,246.0,200,261
FNBP4_HUMAN_Beltran_2025_PF00397_200,Q8N3X1,PF00397,598.0,627.0,200,261
FNBP4_HUMAN_Beltran_2025_PF00397_593,Q8N3X1,PF00397,219.0,246.0,593,636
FNBP4_HUMAN_Beltran_2025_PF00397_593,Q8N3X1,PF00397,598.0,627.0,593,636
TAB3_HUMAN_Beltran_2025_PF02845_12,Q8N5C8,PF02845,11.0,50.0,12,50
TEANC_HUMAN_Beltran_2025_PF08711_30,Q8N8B7,PF07500,171.0,281.0,30,77
TEANC_HUMAN_Beltran_2025_PF08711_30,Q8N8B7,PF08711,29.0,77.0,30,77
KDM1B_HUMAN_Beltran_2025_PF07496_139,Q8NB78,PF01593,393.0,819.0,139,190
KDM1B_HUMAN_Beltran_2025_PF07496_139,Q8NB78,PF04433,292.0,363.0,139,190
KDM1B_HUMAN_Beltran_2025_PF07496_139,Q8NB78,PF07496,138.0,190.0,139,190
LS14A_HUMAN_Beltran_2025_PF12701_7,Q8ND56,PF09532,290.0,397.0,7,79
LS14A_HUMAN_Beltran_2025_PF12701_7,Q8ND56,PF12701,6.0,80.0,7,79
GLIS3_HUMAN_Beltran_2025_PF00096_414,Q8NEA6,PF00096,413.0,436.0,414,436
GLIS3_HUMAN_Beltran_2025_PF00096_414,Q8NEA6,PF00096,444.0,466.0,414,436
GLIS3_HUMAN_Beltran_2025_PF00096_414,Q8NEA6,PF00096,472.0,496.0,414,436
GLIS3_HUMAN_Beltran_2025_PF00096_414,Q8NEA6,PF23561,381.0,410.0,414,436
GLIS3_HUMAN_Beltran_2025_PF00096_473,Q8NEA6,PF00096,413.0,436.0,473,496
GLIS3_HUMAN_Beltran_2025_PF00096_473,Q8NEA6,PF00096,444.0,466.0,473,496
GLIS3_HUMAN_Beltran_2025_PF00096_473,Q8NEA6,PF00096,472.0,496.0,473,496
GLIS3_HUMAN_Beltran_2025_PF00096_473,Q8NEA6,PF23561,381.0,410.0,473,496
FBX22_HUMAN_Beltran_2025_PF00646_25,Q8NEZ5,PF00646,28.0,61.0,25,64
FBX22_HUMAN_Beltran_2025_PF00646_25,Q8NEZ5,PF10442,299.0,364.0,25,64
DMBX1_HUMAN_Beltran_2025_PF00046_73,Q8NFW5,PF00046,72.0,128.0,73,128
DMBX1_HUMAN_Beltran_2025_PF00046_73,Q8NFW5,PF03826,356.0,373.0,73,128
KDM2B_HUMAN_Beltran_2025_PF16866_656,Q8NHM5,PF02008,607.0,651.0,656,722
KDM2B_HUMAN_Beltran_2025_PF16866_656,Q8NHM5,PF12937,1068.0,1107.0,656,722
KDM2B_HUMAN_Beltran_2025_PF16866_656,Q8NHM5,PF13621,142.0,318.0,656,722
KDM2B_HUMAN_Beltran_2025_PF16866_656,Q8NHM5,PF16866,656.0,722.0,656,722
KDM2B_HUMAN_Beltran_2025_PF16866_656,Q8NHM5,PF17811,334.0,373.0,656,722
KDM2B_HUMAN_Beltran_2025_PF16866_656,Q8NHM5,PF25372,1210.0,1314.0,656,722
SMRC2_HUMAN_Beltran_2025_PF00249_599,Q8TAQ2,PF00249,600.0,641.0,599,641
SMRC2_HUMAN_Beltran_2025_PF00249_599,Q8TAQ2,PF04433,434.0,512.0,599,641
SMRC2_HUMAN_Beltran_2025_PF00249_599,Q8TAQ2,PF16495,864.0,945.0,599,641
SMRC2_HUMAN_Beltran_2025_PF00249_599,Q8TAQ2,PF16496,4.0,137.0,599,641
SMRC2_HUMAN_Beltran_2025_PF00249_599,Q8TAQ2,PF16498,684.0,749.0,599,641
NEIL3_HUMAN_Beltran_2025_PF00641_316,Q8TAT5,PF00641,317.0,345.0,316,345
NEIL3_HUMAN_Beltran_2025_PF00641_316,Q8TAT5,PF06831,160.0,227.0,316,345
NEIL3_HUMAN_Beltran_2025_PF00641_316,Q8TAT5,PF06839,506.0,549.0,316,345
NEIL3_HUMAN_Beltran_2025_PF00641_316,Q8TAT5,PF06839,552.0,595.0,316,345
SP7_HUMAN_Beltran_2025_PF00096_325,Q8TDD2,PF00096,294.0,318.0,325,348
SP7_HUMAN_Beltran_2025_PF00096_325,Q8TDD2,PF00096,324.0,348.0,325,348
SP7_HUMAN_Beltran_2025_PF00096_325,Q8TDD2,PF00096,354.0,376.0,325,348
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF00176,703.0,998.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF00271,1025.0,1138.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF00385,594.0,642.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF00628,346.0,387.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF00628,419.0,460.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF06461,1389.0,1528.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF06465,1302.0,1353.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF08073,150.0,200.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_338,Q8TDI0,PF08074,1733.0,1878.0,338,390
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF00176,703.0,998.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF00271,1025.0,1138.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF00385,594.0,642.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF00628,346.0,387.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF00628,419.0,460.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF06461,1389.0,1528.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF06465,1302.0,1353.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF08073,150.0,200.0,411,463
CHD5_HUMAN_Beltran_2025_PF00628_411,Q8TDI0,PF08074,1733.0,1878.0,411,463
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF00176,703.0,998.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF00271,1025.0,1138.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF00385,594.0,642.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF00628,346.0,387.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF00628,419.0,460.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF06461,1389.0,1528.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF06465,1302.0,1353.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF08073,150.0,200.0,132,200
CHD5_HUMAN_Beltran_2025_PF08073_132,Q8TDI0,PF08074,1733.0,1878.0,132,200
PARD3_HUMAN_Beltran_2025_PF00595_457,Q8TEW0,PF00595,462.0,544.0,457,549
PARD3_HUMAN_Beltran_2025_PF00595_457,Q8TEW0,PF00595,594.0,665.0,457,549
PARD3_HUMAN_Beltran_2025_PF00595_457,Q8TEW0,PF12053,1.0,83.0,457,549
PAR3L_HUMAN_Beltran_2025_PF00595_380,Q8TEW8,PF00595,384.0,466.0,380,468
PAR3L_HUMAN_Beltran_2025_PF00595_380,Q8TEW8,PF00595,502.0,575.0,380,468
PAR3L_HUMAN_Beltran_2025_PF00595_380,Q8TEW8,PF12053,1.0,83.0,380,468
ZC3HF_HUMAN_Beltran_2025_PF18044_104,Q8WU90,PF00642,100.0,124.0,104,124
ZC3HF_HUMAN_Beltran_2025_PF18044_104,Q8WU90,PF16543,229.0,313.0,104,124
ASZ1_HUMAN_Beltran_2025_PF07647_273,Q8WWH4,PF00023,78.0,105.0,273,334
ASZ1_HUMAN_Beltran_2025_PF07647_273,Q8WWH4,PF07647,272.0,334.0,273,334
ASZ1_HUMAN_Beltran_2025_PF07647_273,Q8WWH4,PF12796,130.0,210.0,273,334
CNKR2_HUMAN_Beltran_2025_PF00536_9,Q8WXI2,PF00169,573.0,667.0,9,71
CNKR2_HUMAN_Beltran_2025_PF00536_9,Q8WXI2,PF00536,9.0,71.0,9,71
CNKR2_HUMAN_Beltran_2025_PF00536_9,Q8WXI2,PF00595,223.0,292.0,9,71
CNKR2_HUMAN_Beltran_2025_PF00536_9,Q8WXI2,PF06663,340.0,495.0,9,71
CNKR2_HUMAN_Beltran_2025_PF00536_9,Q8WXI2,PF10534,84.0,176.0,9,71
P66B_HUMAN_Beltran_2025_PF00320_415,Q8WXI9,PF00320,420.0,454.0,415,455
P66B_HUMAN_Beltran_2025_PF00320_415,Q8WXI9,PF16563,159.0,200.0,415,455
TFG_HUMAN_Beltran_2025_PF00564_6,Q92734,PF00564,13.0,91.0,6,92
DLG3_HUMAN_Beltran_2025_PF00595_222,Q92796,PF00018,507.0,563.0,222,312
DLG3_HUMAN_Beltran_2025_PF00595_222,Q92796,PF00595,132.0,214.0,222,312
DLG3_HUMAN_Beltran_2025_PF00595_222,Q92796,PF00595,227.0,309.0,222,312
DLG3_HUMAN_Beltran_2025_PF00595_222,Q92796,PF00595,387.0,463.0,222,312
DLG3_HUMAN_Beltran_2025_PF00595_222,Q92796,PF00625,627.0,803.0,222,312
DLG3_HUMAN_Beltran_2025_PF00595_222,Q92796,PF10600,311.0,385.0,222,312
DLG3_HUMAN_Beltran_2025_PF00595_383,Q92796,PF00018,507.0,563.0,383,467
DLG3_HUMAN_Beltran_2025_PF00595_383,Q92796,PF00595,132.0,214.0,383,467
DLG3_HUMAN_Beltran_2025_PF00595_383,Q92796,PF00595,227.0,309.0,383,467
DLG3_HUMAN_Beltran_2025_PF00595_383,Q92796,PF00595,387.0,463.0,383,467
DLG3_HUMAN_Beltran_2025_PF00595_383,Q92796,PF00625,627.0,803.0,383,467
DLG3_HUMAN_Beltran_2025_PF00595_383,Q92796,PF10600,311.0,385.0,383,467
SMRC1_HUMAN_Beltran_2025_PF00249_620,Q92922,PF00249,622.0,663.0,620,663
SMRC1_HUMAN_Beltran_2025_PF00249_620,Q92922,PF04433,459.0,537.0,620,663
SMRC1_HUMAN_Beltran_2025_PF00249_620,Q92922,PF16495,872.0,953.0,620,663
SMRC1_HUMAN_Beltran_2025_PF00249_620,Q92922,PF16496,32.0,165.0,620,663
SMRC1_HUMAN_Beltran_2025_PF00249_620,Q92922,PF16498,706.0,772.0,620,663
FUBP2_HUMAN_Beltran_2025_PF00013_142,Q92945,PF00013,146.0,209.0,142,214
FUBP2_HUMAN_Beltran_2025_PF00013_142,Q92945,PF00013,236.0,301.0,142,214
FUBP2_HUMAN_Beltran_2025_PF00013_142,Q92945,PF00013,327.0,387.0,142,214
FUBP2_HUMAN_Beltran_2025_PF00013_142,Q92945,PF00013,427.0,493.0,142,214
FUBP2_HUMAN_Beltran_2025_PF00013_142,Q92945,PF09005,611.0,632.0,142,214
FUBP2_HUMAN_Beltran_2025_PF00013_142,Q92945,PF09005,670.0,685.0,142,214
DVL3_HUMAN_Beltran_2025_PF00778_2,Q92997,PF00595,250.0,333.0,2,81
DVL3_HUMAN_Beltran_2025_PF00778_2,Q92997,PF00610,425.0,494.0,2,81
DVL3_HUMAN_Beltran_2025_PF00778_2,Q92997,PF00778,3.0,78.0,2,81
DVL3_HUMAN_Beltran_2025_PF00778_2,Q92997,PF02377,90.0,245.0,2,81
DVL3_HUMAN_Beltran_2025_PF00778_2,Q92997,PF12316,500.0,706.0,2,81
SMCE1_HUMAN_Beltran_2025_PF00505_67,Q969G3,PF00505,66.0,133.0,67,133
MRTFA_HUMAN_Beltran_2025_PF02037_341,Q969V6,PF02037,347.0,380.0,341,383
MRTFA_HUMAN_Beltran_2025_PF02037_341,Q969V6,PF02755,26.0,48.0,341,383
MRTFA_HUMAN_Beltran_2025_PF02037_341,Q969V6,PF02755,70.0,90.0,341,383
FUBP1_HUMAN_Beltran_2025_PF00013_184,Q96AE4,PF00013,102.0,165.0,184,257
FUBP1_HUMAN_Beltran_2025_PF00013_184,Q96AE4,PF00013,188.0,253.0,184,257
FUBP1_HUMAN_Beltran_2025_PF00013_184,Q96AE4,PF00013,280.0,340.0,184,257
FUBP1_HUMAN_Beltran_2025_PF00013_184,Q96AE4,PF00013,380.0,445.0,184,257
FUBP1_HUMAN_Beltran_2025_PF00013_184,Q96AE4,PF09005,576.0,595.0,184,257
FUBP1_HUMAN_Beltran_2025_PF00013_184,Q96AE4,PF09005,604.0,622.0,184,257
FUBP1_HUMAN_Beltran_2025_PF00013_98,Q96AE4,PF00013,102.0,165.0,98,169
FUBP1_HUMAN_Beltran_2025_PF00013_98,Q96AE4,PF00013,188.0,253.0,98,169
FUBP1_HUMAN_Beltran_2025_PF00013_98,Q96AE4,PF00013,280.0,340.0,98,169
FUBP1_HUMAN_Beltran_2025_PF00013_98,Q96AE4,PF00013,380.0,445.0,98,169
FUBP1_HUMAN_Beltran_2025_PF00013_98,Q96AE4,PF09005,576.0,595.0,98,169
FUBP1_HUMAN_Beltran_2025_PF00013_98,Q96AE4,PF09005,604.0,622.0,98,169
INT12_HUMAN_Beltran_2025_PF00628_155,Q96CB8,PF00628,162.0,212.0,155,213
TRI44_HUMAN_Beltran_2025_PF00643_174,Q96DX7,PF00643,176.0,214.0,174,218
DPH3_HUMAN_Beltran_2025_PF05207_6,Q96FX2,PF05207,6.0,60.0,6,60
CALL4_HUMAN_Beltran_2025_PF13499_123,Q96GE6,PF13499,133.0,188.0,123,191
CALL4_HUMAN_Beltran_2025_PF13499_48,Q96GE6,PF13499,133.0,188.0,48,123
TOE1_HUMAN_Beltran_2025_PF00642_298,Q96GM8,PF00642,297.0,320.0,298,320
TOE1_HUMAN_Beltran_2025_PF00642_298,Q96GM8,PF04857,39.0,166.0,298,320
TOE1_HUMAN_Beltran_2025_PF00642_298,Q96GM8,PF04857,169.0,296.0,298,320
TOE1_HUMAN_Beltran_2025_PF00642_298,Q96GM8,PF04857,321.0,451.0,298,320
FUBP3_HUMAN_Beltran_2025_PF00013_75,Q96I24,PF00013,79.0,141.0,75,150
FUBP3_HUMAN_Beltran_2025_PF00013_75,Q96I24,PF00013,165.0,230.0,75,150
FUBP3_HUMAN_Beltran_2025_PF00013_75,Q96I24,PF00013,256.0,318.0,75,150
FUBP3_HUMAN_Beltran_2025_PF00013_75,Q96I24,PF00013,357.0,422.0,75,150
ITCH_HUMAN_Beltran_2025_PF00397_428,Q96J02,PF00168,19.0,106.0,428,477
ITCH_HUMAN_Beltran_2025_PF00397_428,Q96J02,PF00397,328.0,357.0,428,477
ITCH_HUMAN_Beltran_2025_PF00397_428,Q96J02,PF00397,360.0,389.0,428,477
ITCH_HUMAN_Beltran_2025_PF00397_428,Q96J02,PF00397,440.0,469.0,428,477
ITCH_HUMAN_Beltran_2025_PF00397_428,Q96J02,PF00397,480.0,509.0,428,477
ITCH_HUMAN_Beltran_2025_PF00397_428,Q96J02,PF00632,599.0,901.0,428,477
ITCH_HUMAN_Beltran_2025_PF00397_474,Q96J02,PF00168,19.0,106.0,474,527
ITCH_HUMAN_Beltran_2025_PF00397_474,Q96J02,PF00397,328.0,357.0,474,527
ITCH_HUMAN_Beltran_2025_PF00397_474,Q96J02,PF00397,360.0,389.0,474,527
ITCH_HUMAN_Beltran_2025_PF00397_474,Q96J02,PF00397,440.0,469.0,474,527
ITCH_HUMAN_Beltran_2025_PF00397_474,Q96J02,PF00397,480.0,509.0,474,527
ITCH_HUMAN_Beltran_2025_PF00397_474,Q96J02,PF00632,599.0,901.0,474,527
LCOR_HUMAN_Beltran_2025_PF05225_353,Q96JN0,PF05225,352.0,394.0,353,394
MAEL_HUMAN_Beltran_2025_PF09011_3,Q96JY0,PF09011,2.0,71.0,3,71
MAEL_HUMAN_Beltran_2025_PF09011_3,Q96JY0,PF13017,130.0,326.0,3,71
PDLI2_HUMAN_Beltran_2025_PF00412_284,Q96JY6,PF00412,286.0,338.0,284,339
PDLI2_HUMAN_Beltran_2025_PF00412_284,Q96JY6,PF00595,9.0,79.0,284,339
PDLI2_HUMAN_Beltran_2025_PF00412_284,Q96JY6,PF15936,209.0,253.0,284,339
ZC3HA_HUMAN_Beltran_2025_PF00642_138,Q96K80,PF00642,40.0,61.0,138,159
ZC3HA_HUMAN_Beltran_2025_PF00642_138,Q96K80,PF00642,137.0,159.0,138,159
ZC3HA_HUMAN_Beltran_2025_PF00642_138,Q96K80,PF14608,79.0,97.0,138,159
DNJC1_HUMAN_Beltran_2025_PF00249_494,Q96KC8,PF00226,65.0,126.0,494,544
DNJC1_HUMAN_Beltran_2025_PF00249_494,Q96KC8,PF23082,329.0,375.0,494,544
DNJC1_HUMAN_Beltran_2025_PF00249_494,Q96KC8,PF23082,496.0,545.0,494,544
KI16B_HUMAN_Beltran_2025_PF00787_1213,Q96L93,PF00225,9.0,358.0,1213,1273
KI16B_HUMAN_Beltran_2025_PF00787_1213,Q96L93,PF00498,479.0,544.0,1213,1273
KI16B_HUMAN_Beltran_2025_PF00787_1213,Q96L93,PF00787,1213.0,1272.0,1213,1273
NED4L_HUMAN_Beltran_2025_PF00397_184,Q96PU5,PF00168,21.0,119.0,184,232
NED4L_HUMAN_Beltran_2025_PF00397_184,Q96PU5,PF00397,195.0,224.0,184,232
NED4L_HUMAN_Beltran_2025_PF00397_184,Q96PU5,PF00397,387.0,416.0,184,232
NED4L_HUMAN_Beltran_2025_PF00397_184,Q96PU5,PF00397,499.0,528.0,184,232
NED4L_HUMAN_Beltran_2025_PF00397_184,Q96PU5,PF00397,550.0,579.0,184,232
NED4L_HUMAN_Beltran_2025_PF00397_184,Q96PU5,PF00632,670.0,972.0,184,232
NED4L_HUMAN_Beltran_2025_PF00397_381,Q96PU5,PF00168,21.0,119.0,381,424
NED4L_HUMAN_Beltran_2025_PF00397_381,Q96PU5,PF00397,195.0,224.0,381,424
NED4L_HUMAN_Beltran_2025_PF00397_381,Q96PU5,PF00397,387.0,416.0,381,424
NED4L_HUMAN_Beltran_2025_PF00397_381,Q96PU5,PF00397,499.0,528.0,381,424
NED4L_HUMAN_Beltran_2025_PF00397_381,Q96PU5,PF00397,550.0,579.0,381,424
NED4L_HUMAN_Beltran_2025_PF00397_381,Q96PU5,PF00632,670.0,972.0,381,424
NED4L_HUMAN_Beltran_2025_PF00397_539,Q96PU5,PF00168,21.0,119.0,539,589
NED4L_HUMAN_Beltran_2025_PF00397_539,Q96PU5,PF00397,195.0,224.0,539,589
NED4L_HUMAN_Beltran_2025_PF00397_539,Q96PU5,PF00397,387.0,416.0,539,589
NED4L_HUMAN_Beltran_2025_PF00397_539,Q96PU5,PF00397,499.0,528.0,539,589
NED4L_HUMAN_Beltran_2025_PF00397_539,Q96PU5,PF00397,550.0,579.0,539,589
NED4L_HUMAN_Beltran_2025_PF00397_539,Q96PU5,PF00632,670.0,972.0,539,589
ARX_HUMAN_Beltran_2025_PF00046_330,Q96QS3,PF00046,329.0,385.0,330,385
ARX_HUMAN_Beltran_2025_PF00046_330,Q96QS3,PF03826,526.0,544.0,330,385
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00397,302.0,331.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00397,361.0,390.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00595,476.0,541.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00595,644.0,720.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00595,847.0,921.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00595,999.0,1090.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00595,1153.0,1228.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF00625,139.0,190.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF16663,202.0,261.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_294,Q96QZ7,PF16666,728.0,840.0,294,339
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00397,302.0,331.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00397,361.0,390.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00595,476.0,541.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00595,644.0,720.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00595,847.0,921.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00595,999.0,1090.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00595,1153.0,1228.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF00625,139.0,190.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF16663,202.0,261.0,352,401
MAGI1_HUMAN_Beltran_2025_PF00397_352,Q96QZ7,PF16666,728.0,840.0,352,401
ERBIN_HUMAN_Beltran_2025_PF00595_1321,Q96RT1,PF00595,1328.0,1406.0,1321,1410
ERBIN_HUMAN_Beltran_2025_PF00595_1321,Q96RT1,PF13855,47.0,104.0,1321,1410
ERBIN_HUMAN_Beltran_2025_PF00595_1321,Q96RT1,PF13855,346.0,402.0,1321,1410
ERBIN_HUMAN_Beltran_2025_PF00595_1321,Q96RT1,PF23598,225.0,330.0,1321,1410
RUFY1_HUMAN_Beltran_2025_PF01363_639,Q96T51,PF01363,639.0,698.0,639,698
RUFY1_HUMAN_Beltran_2025_PF01363_639,Q96T51,PF02759,147.0,269.0,639,698
GA2L1_HUMAN_Beltran_2025_PF02187_209,Q99501,PF00307,29.0,147.0,209,276
GA2L1_HUMAN_Beltran_2025_PF02187_209,Q99501,PF02187,208.0,276.0,209,276
DNJC2_HUMAN_Beltran_2025_PF00249_451,Q99543,PF00226,88.0,157.0,451,503
DNJC2_HUMAN_Beltran_2025_PF00249_451,Q99543,PF16717,339.0,427.0,451,503
DNJC2_HUMAN_Beltran_2025_PF00249_451,Q99543,PF21884,177.0,281.0,451,503
DNJC2_HUMAN_Beltran_2025_PF00249_451,Q99543,PF23082,452.0,519.0,451,503
DNJC2_HUMAN_Beltran_2025_PF00249_451,Q99543,PF23082,553.0,618.0,451,503
DNJC7_HUMAN_Beltran_2025_PF00226_382,Q99615,PF00226,381.0,448.0,382,448
DNJC7_HUMAN_Beltran_2025_PF00226_382,Q99615,PF13181,294.0,325.0,382,448
DNJC7_HUMAN_Beltran_2025_PF00226_382,Q99615,PF13181,329.0,355.0,382,448
DNJC7_HUMAN_Beltran_2025_PF00226_382,Q99615,PF13414,35.0,76.0,382,448
DNJC7_HUMAN_Beltran_2025_PF00226_382,Q99615,PF13432,189.0,242.0,382,448
GFI1_HUMAN_Beltran_2025_PF00096_256,Q99684,PF00096,255.0,278.0,256,278
GFI1_HUMAN_Beltran_2025_PF00096_256,Q99684,PF00096,284.0,306.0,256,278
GFI1_HUMAN_Beltran_2025_PF00096_256,Q99684,PF00096,312.0,334.0,256,278
GFI1_HUMAN_Beltran_2025_PF00096_256,Q99684,PF00096,340.0,362.0,256,278
GFI1_HUMAN_Beltran_2025_PF00096_256,Q99684,PF00096,368.0,390.0,256,278
GFI1_HUMAN_Beltran_2025_PF00096_256,Q99684,PF00096,398.0,419.0,256,278
GFI1_HUMAN_Beltran_2025_PF00096_313,Q99684,PF00096,255.0,278.0,313,334
GFI1_HUMAN_Beltran_2025_PF00096_313,Q99684,PF00096,284.0,306.0,313,334
GFI1_HUMAN_Beltran_2025_PF00096_313,Q99684,PF00096,312.0,334.0,313,334
GFI1_HUMAN_Beltran_2025_PF00096_313,Q99684,PF00096,340.0,362.0,313,334
GFI1_HUMAN_Beltran_2025_PF00096_313,Q99684,PF00096,368.0,390.0,313,334
GFI1_HUMAN_Beltran_2025_PF00096_313,Q99684,PF00096,398.0,419.0,313,334
OVOL2_HUMAN_Beltran_2025_PF00096_215,Q9BRP0,PF00096,175.0,198.0,215,237
OVOL2_HUMAN_Beltran_2025_PF00096_215,Q9BRP0,PF13894,148.0,169.0,215,237
OVOL2_HUMAN_Beltran_2025_PF00096_215,Q9BRP0,PF13912,118.0,142.0,215,237
DIDO1_HUMAN_Beltran_2025_PF00628_263,Q9BTC0,PF00628,271.0,319.0,263,321
DIDO1_HUMAN_Beltran_2025_PF00628_263,Q9BTC0,PF07500,667.0,778.0,263,321
DIDO1_HUMAN_Beltran_2025_PF00628_263,Q9BTC0,PF07744,1049.0,1196.0,263,321
MTA3_HUMAN_Beltran_2025_PF00249_265,Q9BTC8,PF00249,269.0,314.0,265,317
MTA3_HUMAN_Beltran_2025_PF00249_265,Q9BTC8,PF00320,379.0,415.0,265,317
MTA3_HUMAN_Beltran_2025_PF00249_265,Q9BTC8,PF01426,4.0,145.0,265,317
MTA3_HUMAN_Beltran_2025_PF00249_265,Q9BTC8,PF01448,150.0,201.0,265,317
MTA3_HUMAN_Beltran_2025_PF00249_265,Q9BTC8,PF17226,461.0,537.0,265,317
HNRL1_HUMAN_Beltran_2025_PF02037_1,Q9BUJ2,PF00622,276.0,386.0,1,42
HNRL1_HUMAN_Beltran_2025_PF02037_1,Q9BUJ2,PF02037,3.0,38.0,1,42
HNRL1_HUMAN_Beltran_2025_PF02037_1,Q9BUJ2,PF13671,424.0,568.0,1,42
RN126_HUMAN_Beltran_2025_PF14369_11,Q9BV68,PF13639,228.0,270.0,11,40
RN126_HUMAN_Beltran_2025_PF14369_11,Q9BV68,PF14369,10.0,40.0,11,40
PACN1_HUMAN_Beltran_2025_PF14604_387,Q9BY11,PF00611,25.0,99.0,387,444
PACN1_HUMAN_Beltran_2025_PF14604_387,Q9BY11,PF14604,392.0,442.0,387,444
HOIL1_HUMAN_Beltran_2025_PF01485_369,Q9BYM8,PF13445,282.0,324.0,369,411
HOIL1_HUMAN_Beltran_2025_PF01485_369,Q9BYM8,PF25393,10.0,51.0,369,411
SETD2_HUMAN_Beltran_2025_PF00397_2382,Q9BYW2,PF00397,2391.0,2420.0,2382,2430
SETD2_HUMAN_Beltran_2025_PF00397_2382,Q9BYW2,PF00856,1561.0,1667.0,2382,2430
