protein_name,msa_location,theta,weights_location,seed
P63_HUMAN_Beltran_2025_PF07647_545,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.a2m,0.2,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.npy,1000
P63_HUMAN_Beltran_2025_PF07647_545,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.a2m,0.2,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.npy,2000
P63_HUMAN_Beltran_2025_PF07647_545,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.a2m,0.2,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.npy,3000
P63_HUMAN_Beltran_2025_PF07647_545,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.a2m,0.2,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.npy,4000
P63_HUMAN_Beltran_2025_PF07647_545,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.a2m,0.2,P63_HUMAN_Beltran_2025_PF07647_545_theta_0.8_b0.5.npy,5000
DNJC5_HUMAN_Beltran_2025_PF00226_16,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.a2m,0.2,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.npy,1000
DNJC5_HUMAN_Beltran_2025_PF00226_16,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.a2m,0.2,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.npy,2000
DNJC5_HUMAN_Beltran_2025_PF00226_16,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.a2m,0.2,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.npy,3000
DNJC5_HUMAN_Beltran_2025_PF00226_16,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.a2m,0.2,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.npy,4000
DNJC5_HUMAN_Beltran_2025_PF00226_16,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.a2m,0.2,DNJC5_HUMAN_Beltran_2025_PF00226_16_theta_0.8_b1.5.npy,5000
WNK1_HUMAN_Beltran_2025_PF12202_481,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.a2m,0.2,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.npy,1000
WNK1_HUMAN_Beltran_2025_PF12202_481,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.a2m,0.2,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.npy,2000
WNK1_HUMAN_Beltran_2025_PF12202_481,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.a2m,0.2,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.npy,3000
WNK1_HUMAN_Beltran_2025_PF12202_481,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.a2m,0.2,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.npy,4000
WNK1_HUMAN_Beltran_2025_PF12202_481,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.a2m,0.2,WNK1_HUMAN_Beltran_2025_PF12202_481_theta_0.8_b0.7.npy,5000
SOX17_HUMAN_Beltran_2025_PF00505_69,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.a2m,0.2,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.npy,1000
SOX17_HUMAN_Beltran_2025_PF00505_69,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.a2m,0.2,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.npy,2000
SOX17_HUMAN_Beltran_2025_PF00505_69,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.a2m,0.2,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.npy,3000
SOX17_HUMAN_Beltran_2025_PF00505_69,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.a2m,0.2,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.npy,4000
SOX17_HUMAN_Beltran_2025_PF00505_69,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.a2m,0.2,SOX17_HUMAN_Beltran_2025_PF00505_69_theta_0.8_b0.7.npy,5000
TDRD3_HUMAN_Beltran_2025_PF00567_554,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.a2m,0.2,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.npy,1000
TDRD3_HUMAN_Beltran_2025_PF00567_554,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.a2m,0.2,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.npy,2000
TDRD3_HUMAN_Beltran_2025_PF00567_554,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.a2m,0.2,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.npy,3000
TDRD3_HUMAN_Beltran_2025_PF00567_554,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.a2m,0.2,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.npy,4000
TDRD3_HUMAN_Beltran_2025_PF00567_554,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.a2m,0.2,TDRD3_HUMAN_Beltran_2025_PF00567_554_theta_0.8_b0.7.npy,5000
ZN408_HUMAN_Beltran_2025_PF00096_383,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,1000
ZN408_HUMAN_Beltran_2025_PF00096_383,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,2000
ZN408_HUMAN_Beltran_2025_PF00096_383,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,3000
ZN408_HUMAN_Beltran_2025_PF00096_383,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,4000
ZN408_HUMAN_Beltran_2025_PF00096_383,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,ZN408_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,5000
KANL2_HUMAN_Beltran_2025_PF13891_28,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.a2m,0.2,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.npy,1000
KANL2_HUMAN_Beltran_2025_PF13891_28,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.a2m,0.2,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.npy,2000
KANL2_HUMAN_Beltran_2025_PF13891_28,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.a2m,0.2,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.npy,3000
KANL2_HUMAN_Beltran_2025_PF13891_28,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.a2m,0.2,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.npy,4000
KANL2_HUMAN_Beltran_2025_PF13891_28,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.a2m,0.2,KANL2_HUMAN_Beltran_2025_PF13891_28_theta_0.8_b0.7.npy,5000
ZMAT3_HUMAN_Beltran_2025_PF12171_246,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.a2m,0.2,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.npy,1000
ZMAT3_HUMAN_Beltran_2025_PF12171_246,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.a2m,0.2,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.npy,2000
ZMAT3_HUMAN_Beltran_2025_PF12171_246,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.a2m,0.2,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.npy,3000
ZMAT3_HUMAN_Beltran_2025_PF12171_246,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.a2m,0.2,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.npy,4000
ZMAT3_HUMAN_Beltran_2025_PF12171_246,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.a2m,0.2,ZMAT3_HUMAN_Beltran_2025_PF12171_246_theta_0.8_b1.1.npy,5000
SMUF2_HUMAN_Beltran_2025_PF00397_150,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.a2m,0.2,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.npy,1000
SMUF2_HUMAN_Beltran_2025_PF00397_150,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.a2m,0.2,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.npy,2000
SMUF2_HUMAN_Beltran_2025_PF00397_150,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.a2m,0.2,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.npy,3000
SMUF2_HUMAN_Beltran_2025_PF00397_150,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.a2m,0.2,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.npy,4000
SMUF2_HUMAN_Beltran_2025_PF00397_150,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.a2m,0.2,SMUF2_HUMAN_Beltran_2025_PF00397_150_theta_0.8_b0.7.npy,5000
PRD16_HUMAN_Beltran_2025_PF00096_282,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.a2m,0.2,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.npy,1000
PRD16_HUMAN_Beltran_2025_PF00096_282,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.a2m,0.2,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.npy,2000
PRD16_HUMAN_Beltran_2025_PF00096_282,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.a2m,0.2,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.npy,3000
PRD16_HUMAN_Beltran_2025_PF00096_282,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.a2m,0.2,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.npy,4000
PRD16_HUMAN_Beltran_2025_PF00096_282,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.a2m,0.2,PRD16_HUMAN_Beltran_2025_PF00096_282_theta_0.8_b1.4.npy,5000
ZBT20_HUMAN_Beltran_2025_PF00096_635,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.npy,1000
ZBT20_HUMAN_Beltran_2025_PF00096_635,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.npy,2000
ZBT20_HUMAN_Beltran_2025_PF00096_635,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.npy,3000
ZBT20_HUMAN_Beltran_2025_PF00096_635,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.npy,4000
ZBT20_HUMAN_Beltran_2025_PF00096_635,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_635_theta_0.8_b1.6.npy,5000
ZBT20_HUMAN_Beltran_2025_PF00096_663,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.npy,1000
ZBT20_HUMAN_Beltran_2025_PF00096_663,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.npy,2000
ZBT20_HUMAN_Beltran_2025_PF00096_663,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.npy,3000
ZBT20_HUMAN_Beltran_2025_PF00096_663,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.npy,4000
ZBT20_HUMAN_Beltran_2025_PF00096_663,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_663_theta_0.8_b1.5.npy,5000
ZBT20_HUMAN_Beltran_2025_PF00096_716,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.npy,1000
ZBT20_HUMAN_Beltran_2025_PF00096_716,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.npy,2000
ZBT20_HUMAN_Beltran_2025_PF00096_716,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.npy,3000
ZBT20_HUMAN_Beltran_2025_PF00096_716,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.npy,4000
ZBT20_HUMAN_Beltran_2025_PF00096_716,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.a2m,0.2,ZBT20_HUMAN_Beltran_2025_PF00096_716_theta_0.8_b1.4.npy,5000
HM20A_HUMAN_Beltran_2025_PF00505_104,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.a2m,0.2,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.npy,1000
HM20A_HUMAN_Beltran_2025_PF00505_104,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.a2m,0.2,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.npy,2000
HM20A_HUMAN_Beltran_2025_PF00505_104,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.a2m,0.2,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.npy,3000
HM20A_HUMAN_Beltran_2025_PF00505_104,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.a2m,0.2,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.npy,4000
HM20A_HUMAN_Beltran_2025_PF00505_104,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.a2m,0.2,HM20A_HUMAN_Beltran_2025_PF00505_104_theta_0.8_b0.7.npy,5000
CABP2_HUMAN_Beltran_2025_PF13499_155,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.a2m,0.2,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.npy,1000
CABP2_HUMAN_Beltran_2025_PF13499_155,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.a2m,0.2,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.npy,2000
CABP2_HUMAN_Beltran_2025_PF13499_155,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.a2m,0.2,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.npy,3000
CABP2_HUMAN_Beltran_2025_PF13499_155,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.a2m,0.2,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.npy,4000
CABP2_HUMAN_Beltran_2025_PF13499_155,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.a2m,0.2,CABP2_HUMAN_Beltran_2025_PF13499_155_theta_0.8_b1.1.npy,5000
SIX2_HUMAN_Beltran_2025_PF00046_131,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.a2m,0.2,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.npy,1000
SIX2_HUMAN_Beltran_2025_PF00046_131,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.a2m,0.2,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.npy,2000
SIX2_HUMAN_Beltran_2025_PF00046_131,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.a2m,0.2,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.npy,3000
SIX2_HUMAN_Beltran_2025_PF00046_131,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.a2m,0.2,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.npy,4000
SIX2_HUMAN_Beltran_2025_PF00046_131,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.a2m,0.2,SIX2_HUMAN_Beltran_2025_PF00046_131_theta_0.8_b0.8.npy,5000
TRI36_HUMAN_Beltran_2025_PF00643_208,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.a2m,0.2,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.npy,1000
TRI36_HUMAN_Beltran_2025_PF00643_208,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.a2m,0.2,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.npy,2000
TRI36_HUMAN_Beltran_2025_PF00643_208,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.a2m,0.2,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.npy,3000
TRI36_HUMAN_Beltran_2025_PF00643_208,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.a2m,0.2,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.npy,4000
TRI36_HUMAN_Beltran_2025_PF00643_208,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.a2m,0.2,TRI36_HUMAN_Beltran_2025_PF00643_208_theta_0.8_b0.9.npy,5000
PRDM8_HUMAN_Beltran_2025_PF00096_668,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.a2m,0.2,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.npy,1000
PRDM8_HUMAN_Beltran_2025_PF00096_668,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.a2m,0.2,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.npy,2000
PRDM8_HUMAN_Beltran_2025_PF00096_668,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.a2m,0.2,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.npy,3000
PRDM8_HUMAN_Beltran_2025_PF00096_668,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.a2m,0.2,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.npy,4000
PRDM8_HUMAN_Beltran_2025_PF00096_668,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.a2m,0.2,PRDM8_HUMAN_Beltran_2025_PF00096_668_theta_0.8_b1.5.npy,5000
PRDM5_HUMAN_Beltran_2025_PF00096_433,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.a2m,0.2,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.npy,1000
PRDM5_HUMAN_Beltran_2025_PF00096_433,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.a2m,0.2,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.npy,2000
PRDM5_HUMAN_Beltran_2025_PF00096_433,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.a2m,0.2,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.npy,3000
PRDM5_HUMAN_Beltran_2025_PF00096_433,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.a2m,0.2,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.npy,4000
PRDM5_HUMAN_Beltran_2025_PF00096_433,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.a2m,0.2,PRDM5_HUMAN_Beltran_2025_PF00096_433_theta_0.8_b1.4.npy,5000
SALL1_HUMAN_Beltran_2025_PF00096_1030,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.a2m,0.2,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.npy,1000
SALL1_HUMAN_Beltran_2025_PF00096_1030,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.a2m,0.2,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.npy,2000
SALL1_HUMAN_Beltran_2025_PF00096_1030,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.a2m,0.2,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.npy,3000
SALL1_HUMAN_Beltran_2025_PF00096_1030,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.a2m,0.2,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.npy,4000
SALL1_HUMAN_Beltran_2025_PF00096_1030,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.a2m,0.2,SALL1_HUMAN_Beltran_2025_PF00096_1030_theta_0.8_b1.5.npy,5000
ZFP57_HUMAN_Beltran_2025_PF00096_176,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.a2m,0.2,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.npy,1000
ZFP57_HUMAN_Beltran_2025_PF00096_176,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.a2m,0.2,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.npy,2000
ZFP57_HUMAN_Beltran_2025_PF00096_176,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.a2m,0.2,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.npy,3000
ZFP57_HUMAN_Beltran_2025_PF00096_176,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.a2m,0.2,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.npy,4000
ZFP57_HUMAN_Beltran_2025_PF00096_176,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.a2m,0.2,ZFP57_HUMAN_Beltran_2025_PF00096_176_theta_0.8_b1.6.npy,5000
TRM13_HUMAN_Beltran_2025_PF11722_18,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.a2m,0.2,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.npy,1000
TRM13_HUMAN_Beltran_2025_PF11722_18,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.a2m,0.2,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.npy,2000
TRM13_HUMAN_Beltran_2025_PF11722_18,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.a2m,0.2,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.npy,3000
TRM13_HUMAN_Beltran_2025_PF11722_18,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.a2m,0.2,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.npy,4000
TRM13_HUMAN_Beltran_2025_PF11722_18,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.a2m,0.2,TRM13_HUMAN_Beltran_2025_PF11722_18_theta_0.8_b0.7.npy,5000
FANCL_HUMAN_Beltran_2025_PF11793_305,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.a2m,0.2,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.npy,1000
FANCL_HUMAN_Beltran_2025_PF11793_305,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.a2m,0.2,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.npy,2000
FANCL_HUMAN_Beltran_2025_PF11793_305,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.a2m,0.2,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.npy,3000
FANCL_HUMAN_Beltran_2025_PF11793_305,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.a2m,0.2,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.npy,4000
FANCL_HUMAN_Beltran_2025_PF11793_305,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.a2m,0.2,FANCL_HUMAN_Beltran_2025_PF11793_305_theta_0.8_b0.7.npy,5000
SLTM_HUMAN_Beltran_2025_PF02037_19,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.a2m,0.2,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.npy,1000
SLTM_HUMAN_Beltran_2025_PF02037_19,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.a2m,0.2,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.npy,2000
SLTM_HUMAN_Beltran_2025_PF02037_19,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.a2m,0.2,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.npy,3000
SLTM_HUMAN_Beltran_2025_PF02037_19,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.a2m,0.2,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.npy,4000
