DMS_index,DMS_ID,MSA_num_seqs,MSA_Neff_L,MSA_depth,MSA_start,MSA_end,seq_len,number of mutants,Site_Independent,EVmutation,EVE_ensemble,MSA_Transformer_ensemble,ESM2_650M,GEMME,VespaG,Tranception_L_no_retrieval,Tranception_L,ESM-IF1_142M,ProteinMPNN,SaProt_650M_AF2,PoET,ESCOTT,VenusREM,ProSST-2048,RSALOR,ESM3_1.4B_open,Progen3_3B,AIDO.Protein-RAG-16B
DMS_sub_657,CALL4_HUMAN_Beltran_2025_PF13499_48,54187,64.92336136031763,Medium,1,76,76,1094,0.49275464740399794,0.45267629178865776,0.4959275072502616,0.5432767079184002,0.5554420907803113,0.5031879421569345,0.5133343447915474,0.39997726727929056,0.4984004210062517,0.5430057430868344,0.4009022078339389,0.5212036384478392,0.5043081159098792,0.5050516326719879,0.578695458067431,0.574642285634298,0.5113560780592671,0.5862066207342997,0.468625049842105,0.5494668690392742
DMS_sub_658,TOE1_HUMAN_Beltran_2025_PF00642_298,2847,12.808014920695422,Medium,1,23,23,436,0.46846970289389994,0.48295270368767507,0.6017492054884372,0.4265324604718404,0.6029507216454545,0.5584761681214456,0.5647529204977424,0.48165000068772956,0.57468228705541,0.6103269466184339,0.538640192216784,0.6167594618914589,0.5229648816345087,0.5090119337358692,0.5874103720982476,0.5824678196874524,0.5576698345983254,0.6384329199908751,0.6386156511314599,0.6182389609519217
DMS_sub_659,FUBP3_HUMAN_Beltran_2025_PF00013_75,104036,31.80745559211776,Medium,1,76,76,1443,0.5110213441044197,0.5236619404058112,0.6234504432328545,0.5908856345312054,0.5966784622703558,0.5921492261524474,0.6351181455660998,0.5007297556427316,0.6052359056538055,0.7106314710331166,0.5577622930982201,0.6271238622935352,0.6226017605876193,0.6279584939999663,0.6414573016952654,0.6417800497931787,0.6780159593496149,0.7262578218864512,0.5654682463435393,0.6801151804540557
DMS_sub_660,ITCH_HUMAN_Beltran_2025_PF00397_428,115365,34.09923358898203,Medium,1,50,50,940,0.3262274821753956,0.40518474770086854,0.4808747315452024,0.4272934629800902,0.44493950069244126,0.377014919637795,0.4082953678347353,0.33079297331202495,0.3754301995997848,0.430220621162199,0.3435499298528915,0.3900950014559652,0.42063785079112204,0.3700021696973364,0.38732484623512553,0.3989986889450888,0.38164087542866404,0.426898092146674,0.38788889819159084,0.45132669043568185
DMS_sub_661,ITCH_HUMAN_Beltran_2025_PF00397_474,86372,24.12871880315399,Medium,1,54,54,1022,0.5481305002040684,0.6508973752459313,0.6990082513386173,0.49510758712744596,0.6167248938651777,0.6084741869798992,0.6268752578090335,0.5060463260156577,0.5981634697189574,0.477487345292167,0.4391961002611145,0.5473903696094085,0.6253182482083905,0.6478601481535251,0.5640657193985165,0.5495146764179794,0.6025833394530277,0.5616377505470673,0.5195539231109202,0.6116478028638548
DMS_sub_662,LCOR_HUMAN_Beltran_2025_PF05225_353,15848,67.56355409106686,Medium,1,42,42,784,0.30326217717703763,0.3018773279100601,0.552362367070688,0.47231570717069576,0.5337038157648903,0.5016813434595156,0.6263973656849646,0.44083058565476113,0.5342644836990716,0.5859505343835899,0.5130993689547229,0.5365302644672388,0.553671080711667,0.49260095573387314,0.549257463926114,0.528691994766925,0.5829231096370135,0.6383866558805816,0.47292270522664226,0.5913360214060873
DMS_sub_663,MAEL_HUMAN_Beltran_2025_PF09011_3,10242,13.64435342612429,Medium,1,69,69,906,0.2813430521434597,0.3647220021078713,0.49056602105857416,0.4834291311051183,0.4665380685434426,0.4805628666811559,0.4929180798097125,0.3831343662375838,0.408798851923348,0.5993247120065249,0.49960015677785075,0.5669031704475727,0.5504560751317993,0.48619235742307904,0.4714847517909213,0.4529669496083827,0.5269754666132642,0.6285765537285523,0.40159220686288694,0.5938743070817345
DMS_sub_664,PDLI2_HUMAN_Beltran_2025_PF00412_284,135008,40.45288546531173,Medium,1,56,56,1047,0.48007278467615244,0.4253902559761766,0.5196939714079287,0.4408729219899581,0.3605898397463899,0.465634759280377,0.4487124816042065,0.37616787594783113,0.46094206411875827,0.5021909338352829,0.4617108095311801,0.46676831707466315,0.4581036323782811,0.46470259824794474,0.4868512080843671,0.4875135133398688,0.4695372414144116,0.5227427009573421,0.4069229003088692,0.481719395796363
DMS_sub_665,ZC3HA_HUMAN_Beltran_2025_PF00642_138,41504,49.231147431168985,Medium,1,22,22,418,0.45790977001450217,0.45180273448959885,0.5217556179314553,0.3411658815141079,0.5645808962906071,0.5063725252369983,0.4525925068489133,0.590279262812358,0.5277108342673477,0.5869997040017436,0.5404921811231729,0.5754770497016645,0.5125691638168379,0.46619577615951857,0.5269402365307854,0.5609214607279814,0.5440659355407009,0.6102974934880967,0.5888489742629394,0.5982036850032265
DMS_sub_666,DNJC1_HUMAN_Beltran_2025_PF00249_494,15877,28.97470903772093,Medium,1,51,51,931,0.5342140456957298,0.5599837911426119,0.6696806627432788,0.6305683386229997,0.6969683017108379,0.5610715728836817,0.6337646564244439,0.5293751535892306,0.5818097701140174,0.6294917859528696,0.5055861337922287,0.6095535751598671,0.6064089034537257,0.603632430906696,0.6385314809773978,0.6360116779509655,0.6248609476046388,0.6646196406705922,0.5960920717232212,0.6763872068733543
DMS_sub_667,KI16B_HUMAN_Beltran_2025_PF00787_1213,72473,59.84677048389759,Medium,1,61,61,1064,0.020923666729111657,0.05174494694532843,0.01977304941358942,0.09487631954618635,-0.015882889751776114,-0.007283603579634588,0.024127550171648676,0.083973032680076,0.06702538928955958,0.0492640058192997,0.04333400576754589,0.005427255883511893,0.03544195362961479,0.010286774860492827,0.0637409950585948,0.1072713912239017,-0.03292319524815701,0.03569562234848889,0.09599570109665893,0.022991362675495938
DMS_sub_668,NED4L_HUMAN_Beltran_2025_PF00397_184,122044,34.005308643156994,Medium,1,49,49,907,0.42158089393055004,0.4758536023626216,0.5351950051397825,0.3841661434048215,0.4115585235600272,0.3487062744872623,0.34830527030713615,0.301505998190829,0.3889224032989454,0.3647656523723758,0.32999563100433094,0.3155414656319726,0.3683445354208596,0.35035863007721957,0.34031093660860817,0.36237957755406774,0.37848899968480454,0.37905896540958406,0.3057074117579214,0.3969770808341857
DMS_sub_669,NED4L_HUMAN_Beltran_2025_PF00397_381,181586,71.30758335299303,Medium,1,44,44,696,0.26181813787956354,0.3234300510200433,0.5966415487003613,0.6020358150821004,0.6427386628844539,0.5259109602602832,0.6096980792882116,0.566857387893969,0.5715993858713728,0.630932366925288,0.5365203854055247,0.6417555893985675,0.628264377985839,0.5545931275648318,0.6023250014499367,0.5915926991707051,0.6572577058486254,0.6301032858620391,0.5460293136742609,0.6311358744826434
DMS_sub_670,NED4L_HUMAN_Beltran_2025_PF00397_539,106668,32.33008004493842,Medium,1,51,51,935,0.5073538715762447,0.5172565954429575,0.5937633605857767,0.42506030989595606,0.6175001586158421,0.5323679075433614,0.5572675161996716,0.540164282006962,0.6037003913424521,0.4510066722739864,0.48348342329479727,0.5162879871178575,0.5708582669356549,0.5370741971042258,0.5682595913018718,0.5512604726690067,0.5660006991886357,0.5520608443205565,0.5017280676203842,0.621759483765313
DMS_sub_671,ARX_HUMAN_Beltran_2025_PF00046_330,239242,83.26765789281212,Medium,1,56,56,1058,0.43474450119867153,0.3089767815718734,0.4009984778554203,0.386419318588041,0.4665879431186817,0.3808820077639171,0.4398352984404898,0.3921290877583871,0.4595218631190602,0.6149663735252421,0.5781759190879806,0.22640262721526566,0.41081737608002944,0.40018036648248373,0.4542247780281638,0.4264616713961574,0.5418126186480837,0.44798829713901955,0.428164986227221,0.560379725500685
DMS_sub_672,MAGI1_HUMAN_Beltran_2025_PF00397_294,153708,46.35653072605392,Medium,1,46,46,870,0.3681577105423138,0.574072026023034,0.7767339926195584,0.698323527062851,0.7620282503869804,0.7198646023079037,0.7561740005305677,0.5923543026352853,0.6243298347417645,0.6902945416440793,0.5788369913647977,0.780620354257624,0.7546780600390768,0.6912284356398708,0.7494662135717008,0.7568039757137914,0.7325790125761339,0.7368865741438824,0.599784711402528,0.7635362894059116
DMS_sub_673,MAGI1_HUMAN_Beltran_2025_PF00397_352,120345,34.87943314270392,Medium,1,50,50,911,0.28330942362688194,0.44522371346377443,0.529678719468555,0.447417322119789,0.5595581032290258,0.4818300228586326,0.5373853282568861,0.5302663005144372,0.5146992068535773,0.5402228519727035,0.45577500811049826,0.5553816727498049,0.5447340587629175,0.45868290113599364,0.5251235620927688,0.5197364770534797,0.4483819274735217,0.593902032100897,0.48663804131624333,0.5527467755549543
DMS_sub_674,ERBIN_HUMAN_Beltran_2025_PF00595_1321,183588,16.328122425154685,Medium,1,90,90,1696,0.5996353591059759,0.6354451105697871,0.6952979546477492,0.6649270421425727,0.5661529244392562,0.5804925834806995,0.6679955384714837,0.4802193507779387,0.6200942278360445,0.7283654068010957,0.5993773641965896,0.7034372459310347,0.6786177157631262,0.6672325903413772,0.7078694779557061,0.728083400396307,0.6641271236937768,0.7455324790820149,0.5795873820254065,0.7092150162735893
DMS_sub_675,RUFY1_HUMAN_Beltran_2025_PF01363_639,89565,91.3536849031256,Medium,1,60,60,1076,0.40268962199195,0.43423268203061977,0.4847847331397889,0.46778732474010404,0.45996337636112905,0.4795186352620348,0.473146042669616,0.47087207769169553,0.5035091569307764,0.5682921827643402,0.5250592348857123,0.5032901976522897,0.46785266285923544,0.4576273422944211,0.4573662366969548,0.44613467855687505,0.49220597129579735,0.510040146986737,0.5079044000922266,0.5300793818210275
DMS_sub_676,GA2L1_HUMAN_Beltran_2025_PF02187_209,29661,2.53536723363231,Medium,1,68,68,1241,0.305547463983308,0.3432599742673576,0.3035151990963889,0.3657005527309493,0.3366309806116442,0.3098667543679317,0.4055834616462834,0.23920347467827804,0.3020149323281434,0.6501255436214942,0.5368287780381809,0.453365400359549,0.3798255910371813,0.39241614759816396,0.5105535333763443,0.6141909305268007,0.48609068581326237,0.6382702687172948,0.1245306555093363,0.5418070997005027
DMS_sub_677,DNJC2_HUMAN_Beltran_2025_PF00249_451,6784,9.697036638960082,Medium,1,53,53,921,0.4383657050291818,0.4015294037443736,0.44573147597801116,0.46454801883361657,0.5150471020512534,0.44810821295878855,0.5597232987631129,0.4475603953842315,0.508140200534329,0.6746109105822097,0.5955604691466192,0.6151558775784056,0.4861345360597544,0.5327345794116806,0.6764587988930274,0.6829425287335136,0.5786829579961829,0.6709134104475983,0.48717643469140365,0.668126620204413
DMS_sub_678,DNJC7_HUMAN_Beltran_2025_PF00226_382,79653,69.23861868385437,Medium,1,67,67,1261,0.4512502766485976,0.4456228387588911,0.44303222085138233,0.38531514891523505,0.47985205395852715,0.4077322993388646,0.4557831688066251,0.41928828264121043,0.4754828057968985,0.5590117794560588,0.5446908823873909,0.48554834275386144,0.4850715521465808,0.4035678541596465,0.4188628722254735,0.438798901532184,0.44444837637050266,0.5468570491132889,0.37572142708341805,0.4965801878371295
DMS_sub_679,GFI1_HUMAN_Beltran_2025_PF00096_256,3324,1.2137752149582024,Medium,1,23,23,437,0.4271701751951883,0.3536142255100908,0.340577171132423,0.17335296785439125,0.5222142241090484,0.22130972349386746,0.4415910864144203,0.3770991332416314,0.3758980262618669,0.4282767597618078,0.5465941218948875,0.46739741557093634,0.2811992319127208,0.25754217316319505,0.32967992433011645,0.41721320173737036,0.37381721226379566,0.4508401356089738,0.5128411895862458,0.5032951729225715
DMS_sub_680,GFI1_HUMAN_Beltran_2025_PF00096_313,515927,60.00805000758121,Medium,1,22,22,416,0.49670097781635203,0.4777009206639438,0.5175039382854276,0.5052253285416153,0.6108577086430949,0.48963075537226913,0.5558277381801695,0.4160021936111908,0.4703869156759856,0.6060886045565771,0.6295837472746547,0.5050214693861222,0.5229917456211121,0.4950221650645365,0.5097440675818937,0.5210826704715931,0.47654391550913894,0.5960953106483233,0.44581847033957633,0.5671874258369627
DMS_sub_681,OVOL2_HUMAN_Beltran_2025_PF00096_215,1312,1.8170252498486368,Medium,1,23,23,437,0.46684332493862574,0.4327308875660384,0.3914061536134296,0.22453510847349126,0.6524650948504964,0.4430833749527755,0.6292781078157799,0.56011243500175,0.5837394301004052,0.5474100061284783,0.6192913626992222,0.6615606079473508,0.49950923283587495,0.46152165561476477,0.5764223548253786,0.5726581289764291,0.4948714601260682,0.611712304115545,0.6306795191200759,0.6537883986232903
DMS_sub_682,DIDO1_HUMAN_Beltran_2025_PF00628_263,38748,33.918445565424776,Medium,1,59,59,1093,0.3732234756657002,0.38675389907229835,0.5259731960489381,0.4329128206833091,0.3889125903329807,0.47216372387874406,0.447385121130993,0.45295214129596323,0.4720569600807775,0.437623868585804,0.3058501649823921,0.3772123927327895,0.44211870718931023,0.4238993653074492,0.4495758294912223,0.44688756350271597,0.48152993018922785,0.4684380958588582,0.46568931973901856,0.44463278010754076
DMS_sub_683,MTA3_HUMAN_Beltran_2025_PF00249_265,47751,20.76844779024692,Medium,1,53,53,869,0.25858176123520726,0.22356320513567465,0.37151154781911233,0.35708932604481775,0.3237309374734551,0.2903292061102542,0.41415394611724476,0.3593806549232679,0.39933842687894594,0.5506133568624999,0.4879394688633293,0.4268051612812031,0.334585875800892,0.37271826591799034,0.4615535996649317,0.5011799624163658,0.44629096595840145,0.5401169190059034,0.4121904514989368,0.4500982259371008
DMS_sub_684,HNRL1_HUMAN_Beltran_2025_PF02037_1,41224,97.7470124326302,Medium,1,42,42,755,0.4461368207184718,0.4691369589045896,0.5647164376111661,0.5346570670985427,0.5576688138959255,0.48375178139853503,0.5825177507168974,0.5186036193095171,0.5623971056721719,0.4977323610298813,0.3971606297753785,0.5847824863585211,0.5291253793662236,0.51730317097318,0.5579946698234806,0.5438506571877488,0.5086357579745975,0.5233891341487266,0.5366079923147467,0.5694155782622901
DMS_sub_685,RN126_HUMAN_Beltran_2025_PF14369_11,7561,29.743968052075864,Medium,1,30,30,504,0.4039987262810906,0.3590976051162615,0.43264523476019096,0.426995660501661,0.5511145081943287,0.401932209566824,0.44702738060216696,0.4696764003286464,0.4510344557377314,0.5934567790548925,0.5614430138379075,0.4074535534297076,0.39780479770152344,0.3766829636681034,0.5650835001815375,0.6168225262673156,0.4969133641835153,0.6269265343118167,0.47624528530117255,0.5263396567956089
DMS_sub_686,PACN1_HUMAN_Beltran_2025_PF14604_387,15082,4.335905188345002,Medium,1,58,58,1077,0.4245057120873362,0.4376212216746883,0.37158453544595815,0.4403871146069363,0.4973735786836254,0.43751041552769027,0.5106721865975788,0.44860679206026016,0.4694639987618096,0.609955915282898,0.4285650005614963,0.47626686557121084,0.4850054158822412,0.4711786240970683,0.6103408940602544,0.6448778088950096,0.5029378793391158,0.6231143992930746,0.4695501533749513,0.6192372755957222
DMS_sub_687,HOIL1_HUMAN_Beltran_2025_PF01485_369,3129,10.121722504296544,Medium,1,43,43,752,0.6121362779742408,0.5428716345168109,0.5973330803482391,0.5185274709869476,0.5298913702924088,0.5949018696936611,0.6012655331023132,0.5000710532942598,0.6396376417439853,0.6864748276633105,0.5723312094850899,0.659896239615863,0.5886041633957131,0.5836495175125863,0.6742847010123655,0.697007589665702,0.6297968298760498,0.7033815312616944,0.5987863431392146,0.6974826392073239
DMS_sub_688,SETD2_HUMAN_Beltran_2025_PF00397_2382,102064,55.06433014339892,Medium,1,49,49,899,0.3192459319268805,0.43144073274035954,0.596258142792569,0.4309790158287688,0.581151021472968,0.5188651902409496,0.5550407511895209,0.4917289233498651,0.45913441916876385,0.5075316342379236,0.3392618087480911,0.5670691949525258,0.5272981962441904,0.5208089294976216,0.4898048169078602,0.4823053763536049,0.5037400774961907,0.4995593447278523,0.5765014650837167,0.535623867697023
DMS_sub_689,GSX2_HUMAN_Beltran_2025_PF00046_204,239110,81.10227707072148,Medium,1,56,56,1028,0.33418597246021803,0.2907266985205685,0.29894873393169946,0.3484418966342458,0.41206503271835054,0.2461509522019662,0.3461780496998729,0.3809244110777806,0.3936132141320555,0.6772100020262103,0.5270583576900247,0.291265502625499,0.3185969571454284,0.29765878428029613,0.4184141011512218,0.43025997266253646,0.51922300562766,0.4004439373451577,0.45405580701340714,0.4946119093381226
DMS_sub_690,TRIM6_HUMAN_Beltran_2025_PF00643_93,79593,96.0097123523054,Medium,1,42,42,642,0.438917435074314,0.45731831936448214,0.5936935029971572,0.49609373263945733,0.32983842068090696,0.4556042816524066,0.4954406700044901,0.5628977251443731,0.5412031254492519,0.6114388202688041,0.5280733035541099,0.5381165592884584,0.4914885537967547,0.41419525671016755,0.5651251582828314,0.5940246707612915,0.4988922011131506,0.5894212711638209,0.35778200056796566,0.5647547163008824
DMS_sub_691,ZFHX2_HUMAN_Beltran_2025_PF00046_1859,243359,83.97217830727034,Medium,1,56,56,988,0.482893245785677,0.39323206125893806,0.467656971633716,0.46259151351456024,0.43034029011614144,0.41964635511444115,0.4755562029159681,0.5397881664262005,0.5465997327797831,0.6952614270237701,0.6070715468702612,0.4612142243400896,0.4864923703192233,0.4416314640335729,0.5115227905125547,0.5254858112846066,0.5251849228860511,0.5842843376367974,0.5382367510719853,0.5770332163592772
DMS_sub_692,WWTR1_HUMAN_Beltran_2025_PF00397_116,121252,92.71836052541032,Medium,1,47,47,861,0.28119006868099355,0.3403555148136312,0.761838941867534,0.6415450469649111,0.7479281612928517,0.7045675411760792,0.7349278272056757,0.630935720461721,0.656373215796815,0.6760096830759184,0.5776597887902556,0.7419000404401528,0.7148185241092685,0.6776850195697043,0.7159192257299392,0.7098712326124733,0.683950073172111,0.7276962005307686,0.6494839633901179,0.744220533426344
DMS_sub_693,MKRN2_HUMAN_Beltran_2025_PF00642_37,31599,91.32762703394114,Medium,1,19,19,325,0.599009515278061,0.5966326982190103,0.6132515337423314,0.6116029573698286,0.5232069634523623,,0.6273263069582089,0.5028119483334208,0.582225018789436,0.6048478492650272,0.4790997220124573,0.6031415936937411,0.6158460489748834,,0.5907832136052995,0.5484676559523186,0.6236175173106967,0.5873571094796034,0.4628444584272806,0.6046278309572779
DMS_sub_694,RNF32_HUMAN_Beltran_2025_PF00612_189,33893,37.95586724469242,Medium,1,19,19,327,0.21043312199441577,0.21891300836890515,0.31900132802124836,0.30534102000557356,0.46428566525773324,,0.4250117029790774,0.24197745340429705,0.352058900647542,0.24914132393983365,0.3150414511968612,0.4892579693512363,0.34424124198466055,,0.5499034246829213,0.5623967838428877,0.3655363938265631,0.3607587247376574,0.37829279274950683,0.5218346060903658
DMS_sub_695,WWP1_HUMAN_Beltran_2025_PF00397_343,114302,36.72879302768123,Medium,1,48,48,895,0.3257966988418829,0.5149835870217643,0.6990384143549054,0.6553818151871749,0.5320520850629629,0.6461054253455947,0.49705105398051386,0.5351144166751474,0.6234635197673234,0.621755555124078,0.5581968711334407,0.6062418818995483,0.6034120292506039,0.5853884156032304,0.6137493338136124,0.5615761936453182,0.6651638436743965,0.6865889431574126,0.47738787647900066,0.6751835837340582
DMS_sub_696,ALX4_HUMAN_Beltran_2025_PF00046_216,234696,79.62159269087827,Medium,1,56,56,1031,0.42899907368358997,0.3313769602733256,0.4305286821288085,0.41000921993958833,0.47025677622636575,0.38355850153699456,0.4524229677562281,0.49624297480832896,0.5207882690289941,0.6405859787233814,0.579474725143376,0.35144549998687125,0.42089514770923125,0.4067675033658879,0.4551217507903392,0.43570382569568544,0.5703565348276167,0.47860736873695814,0.4846677866528509,0.5795347060848212
DMS_sub_697,ADNP_HUMAN_Beltran_2025_PF00046_770,25977,8.280993190345786,Medium,1,41,41,736,0.07702659670761111,0.059520435159866,-0.030594209386217135,-0.01165240404293173,-0.018253032122796803,-0.0162455531625414,-0.0021842369510473307,0.1946728233881937,0.09625821389530649,0.04290007938397589,0.09235283952233327,0.06641369762083896,-0.04378891083105252,-0.04099664234521702,-0.031895972543549485,-0.028340827347806036,-0.0003718929929869829,0.03197406966006663,0.12507675372045887,0.02764616550108963
DMS_sub_698,UBQL3_HUMAN_Beltran_2025_PF00627_613,10796,22.414616671501072,Medium,1,43,43,791,0.4567755488553423,0.51842552122305,0.5472372957693138,0.5748528642511649,0.5715543563410908,0.5561578908320243,0.581812295382542,0.4461083710159769,0.5722707647068588,0.5178878184950801,0.42605292549830986,0.5848746647553811,0.5612328667188722,0.5455847831029693,0.537569828579825,0.5308896587281079,0.48962805864763004,0.5544241598532562,0.5204422317855893,0.5520152884614854
DMS_sub_699,P63_HUMAN_Beltran_2025_PF07647_545,130333,67.64725799862718,Medium,1,66,66,1244,0.5513474081933596,0.6010887219726244,0.697575772559892,0.6634495049056954,0.7429641178184929,0.5908957131325804,0.6900480379507307,0.45374166133038746,0.6206210722721414,0.752102771144026,0.6231319224425291,0.7619900042289898,0.7144753792733912,0.6452716674693478,0.6853107665746306,0.6730220356656744,0.6381529652774547,0.7328889906128109,0.44673327615537745,0.7052624016765002
DMS_sub_700,DNJC5_HUMAN_Beltran_2025_PF00226_16,68821,58.91773795152312,Medium,1,62,62,1111,0.33990311379910676,0.30277422289773,0.31009605476125185,0.2554121433920565,0.3828214592798964,0.2407994306037554,0.33868673664955445,0.33908938823106494,0.3792347502298354,0.49259044609496916,0.4229203554226704,0.3514553876153705,0.2711370384657154,0.25758170292372334,0.318311187525519,0.3546210389052684,0.3072387019694679,0.41166361800297124,0.20503831639240142,0.3643746890900338
DMS_sub_701,WNK1_HUMAN_Beltran_2025_PF12202_481,18105,1.308204801693175,Medium,1,88,88,1599,0.41845271305497334,0.41402721289408384,0.38393254656665693,0.3819614545151421,0.5627829081614684,0.39059520966184647,0.48591010808538826,0.43039370566397495,0.48848661964885765,0.611045015227759,0.529754623104729,0.5213807098225502,0.5003871836747154,0.41648386328701376,0.6343202601986067,0.6356927226074196,0.4973659609293616,0.6060973741552969,0.3891151632382597,0.5070349943859087
DMS_sub_702,SOX17_HUMAN_Beltran_2025_PF00505_69,95730,80.63550730766053,Medium,1,68,68,1186,0.3339827866108308,0.2752311004430748,0.2976743536984315,0.32941507281475785,0.3715788909711442,0.2833539907010248,0.3617762618848843,0.47992926321241836,0.4594544766974948,0.5214440632934528,0.44768120739639855,0.3431302863153179,0.3288107610290727,0.3215211362783202,0.3656380796637345,0.37286502582558806,0.39424565769303105,0.4441258858241428,0.5061593101510913,0.40495025495389947
DMS_sub_703,TDRD3_HUMAN_Beltran_2025_PF00567_554,41884,87.99871136513667,Medium,1,58,58,1065,0.36609573478340446,0.37990803878560075,0.479230921623803,0.5603461008977387,0.6028344616003378,0.5113323671789015,0.6085284905059081,0.37031255462644674,0.5064883934457153,0.6745215011668746,0.6138715392331066,0.5612276566509445,0.5884295184975237,0.5668621228498124,0.6987553262170914,0.734595031268372,0.5954490994519605,0.697679828818084,0.5575334356045768,0.6576961651605754
DMS_sub_704,ZN408_HUMAN_Beltran_2025_PF00096_383,859,0.5175545476904814,Low,1,21,21,387,0.3818574182281759,0.3899161791778193,0.33305693684785437,0.20564581746900323,0.3966235736595598,0.31676255708404066,0.3684091860527228,0.33893082800105506,0.40612457344879466,0.1882868759495306,0.07900198301538422,0.21607724857340077,0.37109861702378755,0.2790420799053985,0.08635682103048063,0.014956258962181923,0.1833585517172035,0.22379594675075584,0.41489534821609364,0.34534824901505684
DMS_sub_705,KANL2_HUMAN_Beltran_2025_PF13891_28,3353,3.0912702198337465,Medium,1,64,64,1122,0.574486375543603,0.5476600408024225,0.518864966833857,0.4017261334128991,0.3736866890569995,0.5401362367873731,0.5363179148036847,0.21206252703780518,0.4427136916896704,0.4565060732899958,0.4098644932739986,0.4630121083490024,0.49989445273443334,0.5451659441727134,0.48461829670578016,0.43617880497743694,0.5140121741322828,0.5221603220500267,0.42089337580994474,0.5927143090540024
DMS_sub_706,ZMAT3_HUMAN_Beltran_2025_PF12171_246,14726,19.8934480733846,Medium,1,26,26,493,0.4515788956145522,0.4702326113125036,0.4052925514648687,0.45391449484047525,0.5314923393791344,0.4985077722748272,0.4902399766374748,0.4656079754661439,0.5039222963695749,0.442436833152032,0.47678819759841085,0.4747272519329065,0.4821246838578051,0.5112416309807634,0.46358378411616685,0.47167614300413147,0.49841469518503023,0.5330713759903009,0.5236602651398237,0.5017998977038165
DMS_sub_707,SMUF2_HUMAN_Beltran_2025_PF00397_150,94737,33.20924440647257,Medium,1,49,49,903,0.3990021595283087,0.4137904301527413,0.5507393250557858,0.4845285896990133,0.524954497026428,0.4609451663760785,0.5102240605915457,0.4769387891285176,0.533216141933733,0.538538361934347,0.3713259821566609,0.5136897043481559,0.48321111540574974,0.47621500350639884,0.5060416160988662,0.5120262442372061,0.5358220973212982,0.5374963720427991,0.5164463619757097,0.5701859476013311
DMS_sub_708,PRD16_HUMAN_Beltran_2025_PF00096_282,2961,1.7600658770701705,Medium,1,22,22,389,0.3858699866185497,0.38343201422006984,0.3855419353391951,0.2345592207596289,0.512591916074279,0.36921016067797524,0.4998008272701512,0.4399370883270918,0.4172960212342186,0.53718047251029,0.6577641688870587,0.5112238012431477,0.4279665422431701,0.3478355138106268,0.4984716499941899,0.47754363146725265,0.3719416577121243,0.5535978659758732,0.4087511645590781,0.5683986203463359
DMS_sub_709,ZBT20_HUMAN_Beltran_2025_PF00096_635,170056,79.24467093095353,Medium,1,22,22,417,0.4287643645101903,0.5071035768389448,0.5334487631049321,0.4581758406304034,0.5479185477528908,0.5640340632411476,0.5211377272859666,0.5416649565882811,0.5080362651358487,0.5153175582463732,0.5622224940879214,0.5545233117885523,0.5413865999581638,0.5000756244652974,0.520234474915467,0.5340432475513884,0.48934677590458237,0.5966775424939306,0.5904246974154207,0.5604234563872108
DMS_sub_710,ZBT20_HUMAN_Beltran_2025_PF00096_663,1714,0.7801871741508507,Low,1,22,22,401,0.45868500365846,0.42080587732663216,0.409851276006463,0.15111977518889344,0.5069719358320618,0.3238787370504745,0.48480217367030193,0.5042330740313395,0.4899759928536867,0.47904585551047757,0.5174807384523766,0.5087702385826479,0.31223119031856916,0.3124026714860159,0.40510068113298847,0.39844232701827526,0.4541107656724505,0.5053559944247655,0.4858303867197678,0.4503195696355099
DMS_sub_711,ZBT20_HUMAN_Beltran_2025_PF00096_716,941,0.1445493817431531,Low,1,22,22,415,0.33862766599716126,0.3618572931152922,0.26812367648368063,0.07001903936817505,0.8303320304629891,0.29130656266459787,0.6834674819680059,0.7241977945225719,0.6773582624813637,0.17752800499657495,0.020501739399067843,0.727577702112799,0.6134744664275833,0.2874139231565868,0.41293568924527546,0.3887009576768613,0.23109420203457648,0.39913372430173494,0.7415566950074547,0.7699588231568647
DMS_sub_712,HM20A_HUMAN_Beltran_2025_PF00505_104,118091,95.17462428612694,Medium,1,67,67,1075,0.39935554671933476,0.28836210228311737,0.3323175495502824,0.30459309596599987,0.2406250503654205,0.3033417037221384,0.27939790803155534,0.3535120058532533,0.4268494722119296,0.4415273436883261,0.4185805691550812,0.28629061912448206,0.2671001846763075,0.2789789300282291,0.34791706780905357,0.3241443623530452,0.3403169413578938,0.44792812275659716,0.35979551903723184,0.3840196845879106
DMS_sub_713,CABP2_HUMAN_Beltran_2025_PF13499_155,46396,47.66045235909812,Medium,1,65,65,1104,0.3230246856737511,0.3684181366241568,0.3474212400156532,0.35124235381909935,0.3667118076263296,0.339429980053206,0.33741725379923776,0.2529832456024486,0.3123069762906467,0.33517491257963355,0.20691746568983402,0.3700030301171276,0.4039215603388248,0.29898249191380344,0.3267249633127702,0.33111911918650067,0.28567990929775544,0.3357913632141417,0.2585825105892068,0.3773539606545609
DMS_sub_714,SIX2_HUMAN_Beltran_2025_PF00046_131,56876,35.47807319108487,Medium,1,50,50,934,0.46587478006495114,0.4632789290864285,0.5307278761317228,0.36831168704929607,0.5411468601256165,0.4363627623474567,0.5406518698057193,0.3640353500763403,0.45261416900769863,0.5660475139306697,0.5402045630827657,0.42271091554247,0.44652753627585434,0.47584570971649276,0.5251302435086829,0.5505457261281109,0.4972040369945838,0.6009388518021379,0.47378692374429565,0.642857128129234
