,index,DMS_id,total_number_mutants,estimated_min
1784,1784,NP_057049.5,2,0.3076923076923077
1785,1785,NP_057062.1,27,4.153846153846154
1786,1786,NP_057075.1,4,0.6153846153846154
1787,1787,NP_057090.2,6,0.9230769230769231
1788,1788,NP_057092.2,13,2.0
1789,1789,NP_057097.2,11,1.6923076923076923
1790,1790,NP_057116.2,11,1.6923076923076923
1791,1791,NP_057118.1,9,1.3846153846153846
1792,1792,NP_057119.3,15,2.3076923076923075
1793,1793,NP_057122.2,8,1.2307692307692308
1794,1794,NP_057126.2,10,1.5384615384615385
1795,1795,NP_057161.1,2,0.3076923076923077
1796,1796,NP_057182.1,5,0.7692307692307693
1797,1797,NP_057195.2,28,4.3076923076923075
1798,1798,NP_057206.2,12,1.8461538461538463
1799,1799,NP_057240.3,9,1.3846153846153846
1800,1800,NP_057264.4,21,3.230769230769231
1801,1801,NP_057272.1,9,1.3846153846153846
1802,1802,NP_057278.2,5,0.7692307692307693
1803,1803,NP_057287.2,29,4.461538461538462
1804,1804,NP_057288.1,15,2.3076923076923075
1805,1805,NP_057303.2,16,2.4615384615384617
1806,1806,NP_057331.2,7,1.0769230769230769
1807,1807,NP_057386.2,5,0.7692307692307693
1808,1808,NP_057390.1,5,0.7692307692307693
1809,1809,NP_057411.1,4,0.6153846153846154
1810,1810,NP_057425.3,20,3.076923076923077
1811,1811,NP_057444.2,4,0.6153846153846154
1812,1812,NP_057445.4,7,1.0769230769230769
1813,1813,NP_057457.1,24,3.6923076923076925
1814,1814,NP_057485.2,3,0.46153846153846156
1815,1815,NP_057613.4,7,1.0769230769230769
1816,1816,NP_057616.2,10,1.5384615384615385
1817,1817,NP_057623.2,4,0.6153846153846154
1818,1818,NP_057664.1,40,6.153846153846154
1819,1819,NP_057683.1,5,0.7692307692307693
1820,1820,NP_057688.3,16,2.4615384615384617
1821,1821,NP_057732.2,11,1.6923076923076923
1822,1822,NP_057953.1,6,0.9230769230769231
1823,1823,NP_058432.1,9,1.3846153846153846
1824,1824,NP_058515.1,19,2.923076923076923
1825,1825,NP_058628.3,4,0.6153846153846154
1826,1826,NP_058633.2,36,5.538461538461538
1827,1827,NP_058634.4,10,1.5384615384615385
1828,1828,NP_058637.1,13,2.0
1829,1829,NP_058648.4,33,5.076923076923077
1830,1830,NP_058651.3,7,1.0769230769230769
1831,1831,NP_059129.3,18,2.769230769230769
1832,1832,NP_059488.2,2,0.3076923076923077
1833,1833,NP_060004.3,10,1.5384615384615385
1834,1834,NP_060011.1,3,0.46153846153846156
1835,1835,NP_060017.1,13,2.0
1836,1836,NP_060021.1,3,0.46153846153846156
1837,1837,NP_060033.3,11,1.6923076923076923
1838,1838,NP_060035.2,14,2.1538461538461537
1839,1839,NP_060083.1,15,2.3076923076923075
1840,1840,NP_060106.2,22,3.3846153846153846
1841,1841,NP_060111.2,33,5.076923076923077
1842,1842,NP_060116.2,7,1.0769230769230769
1843,1843,NP_060119.3,8,1.2307692307692308
1844,1844,NP_060121.3,47,7.230769230769231
1845,1845,NP_060124.2,46,7.076923076923077
1846,1846,NP_060132.3,23,3.5384615384615383
1847,1847,NP_060141.3,13,2.0
1848,1848,NP_060167.2,2,0.3076923076923077
1849,1849,NP_060215.4,41,6.3076923076923075
1850,1850,NP_060221.2,4,0.6153846153846154
1851,1851,NP_060222.2,12,1.8461538461538463
1852,1852,NP_060225.4,7,1.0769230769230769
1853,1853,NP_060247.2,6,0.9230769230769231
1854,1854,NP_060269.3,6,0.9230769230769231
1855,1855,NP_060272.3,25,3.8461538461538463
1856,1856,NP_060277.1,15,2.3076923076923075
1857,1857,NP_060289.2,5,0.7692307692307693
1858,1858,NP_060297.1,2,0.3076923076923077
1859,1859,NP_060307.2,7,1.0769230769230769
1860,1860,NP_060311.1,8,1.2307692307692308
1861,1861,NP_060319.1,6,0.9230769230769231
1862,1862,NP_060336.3,11,1.6923076923076923
1863,1863,NP_060342.2,3,0.46153846153846156
1864,1864,NP_060345.2,18,2.769230769230769
1865,1865,NP_060352.1,16,2.4615384615384617
1866,1866,NP_060379.2,9,1.3846153846153846
1867,1867,NP_060399.1,5,0.7692307692307693
1868,1868,NP_060404.4,37,5.6923076923076925
1869,1869,NP_060420.2,27,4.153846153846154
1870,1870,NP_060476.2,23,3.5384615384615383
1871,1871,NP_060496.2,39,6.0
1872,1872,NP_060521.4,26,4.0
1873,1873,NP_060525.3,10,1.5384615384615385
1874,1874,NP_060530.3,13,2.0
1875,1875,NP_060545.3,10,1.5384615384615385
1876,1876,NP_060546.2,25,3.8461538461538463
1877,1877,NP_060547.2,10,1.5384615384615385
1878,1878,NP_060551.2,8,1.2307692307692308
1879,1879,NP_060552.4,22,3.3846153846153846
1880,1880,NP_060575.1,9,1.3846153846153846
1881,1881,NP_060579.3,9,1.3846153846153846
1882,1882,NP_060586.2,14,2.1538461538461537
1883,1883,NP_060592.2,20,3.076923076923077
1884,1884,NP_060595.3,4,0.6153846153846154
1885,1885,NP_060597.4,15,2.3076923076923075
1886,1886,NP_060599.1,10,1.5384615384615385
1887,1887,NP_060631.2,6,0.9230769230769231
1888,1888,NP_060658.3,14,2.1538461538461537
1889,1889,NP_060661.3,7,1.0769230769230769
1890,1890,NP_060663.2,21,3.230769230769231
1891,1891,NP_060676.2,7,1.0769230769230769
1892,1892,NP_060700.2,16,2.4615384615384617
1893,1893,NP_060733.4,37,5.6923076923076925
1894,1894,NP_060762.3,10,1.5384615384615385
1895,1895,NP_060764.3,8,1.2307692307692308
1896,1896,NP_060767.2,13,2.0
1897,1897,NP_060789.2,7,1.0769230769230769
1898,1898,NP_060798.2,135,20.76923076923077
1899,1899,NP_060814.4,19,2.923076923076923
1900,1900,NP_060829.2,6,0.9230769230769231
1901,1901,NP_060844.2,8,1.2307692307692308
1902,1902,NP_060859.4,5,0.7692307692307693
1903,1903,NP_060921.3,15,2.3076923076923075
1904,1904,NP_060950.3,6,0.9230769230769231
1905,1905,NP_060956.1,39,6.0
1906,1906,NP_060958.2,25,3.8461538461538463
1907,1907,NP_061116.5,9,1.3846153846153846
1908,1908,NP_061154.1,17,2.6153846153846154
1909,1909,NP_061155.2,25,3.8461538461538463
1910,1910,NP_061169.2,9,1.3846153846153846
1911,1911,NP_061176.4,18,2.769230769230769
1912,1912,NP_061336.1,13,2.0
1913,1913,NP_061485.1,15,2.3076923076923075
1914,1914,NP_061764.2,19,2.923076923076923
1915,1915,NP_061850.2,6,0.9230769230769231
1916,1916,NP_061868.1,6,0.9230769230769231
1917,1917,NP_061896.1,7,1.0769230769230769
1918,1918,NP_061905.2,28,4.3076923076923075
1919,1919,NP_061923.2,10,1.5384615384615385
1920,1920,NP_061928.4,17,2.6153846153846154
1921,1921,NP_061929.2,7,1.0769230769230769
1922,1922,NP_061939.3,46,7.076923076923077
1923,1923,NP_061947.1,18,2.769230769230769
1924,1924,NP_061949.3,12,1.8461538461538463
1925,1925,NP_061950.2,18,2.769230769230769
1926,1926,NP_061951.1,14,2.1538461538461537
1927,1927,NP_061966.1,13,2.0
1928,1928,NP_061971.3,28,4.3076923076923075
1929,1929,NP_061982.3,30,4.615384615384615
1930,1930,NP_063916.1,32,4.923076923076923
1931,1931,NP_063938.1,12,1.8461538461538463
1932,1932,NP_063940.1,5,0.7692307692307693
1933,1933,NP_063945.2,35,5.384615384615385
1934,1934,NP_064425.2,15,2.3076923076923075
1935,1935,NP_064445.2,3,0.46153846153846156
1936,1936,NP_064450.3,16,2.4615384615384617
1937,1937,NP_064502.9,20,3.076923076923077
1938,1938,NP_064543.3,4,0.6153846153846154
1939,1939,NP_064551.3,24,3.6923076923076925
1940,1940,NP_064569.3,3,0.46153846153846156
1941,1941,NP_064576.1,4,0.6153846153846154
1942,1942,NP_064608.2,17,2.6153846153846154
1943,1943,NP_064612.2,6,0.9230769230769231
1944,1944,NP_064632.2,32,4.923076923076923
1945,1945,NP_064716.2,25,3.8461538461538463
1946,1946,NP_065069.1,3,0.46153846153846156
1947,1947,NP_065071.1,26,4.0
1948,1948,NP_065094.3,5,0.7692307692307693
1949,1949,NP_065098.1,9,1.3846153846153846
1950,1950,NP_065099.3,20,3.076923076923077
1951,1951,NP_065107.1,2,0.3076923076923077
1952,1952,NP_065109.1,14,2.1538461538461537
1953,1953,NP_065114.3,7,1.0769230769230769
1954,1954,NP_065134.1,9,1.3846153846153846
1955,1955,NP_065166.2,11,1.6923076923076923
1956,1956,NP_065168.2,14,2.1538461538461537
1957,1957,NP_065390.1,13,2.0
1958,1958,NP_065394.1,9,1.3846153846153846
1959,1959,NP_065434.1,12,1.8461538461538463
1960,1960,NP_065682.2,16,2.4615384615384617
1961,1961,NP_065683.2,13,2.0
1962,1962,NP_065685.1,7,1.0769230769230769
1963,1963,NP_065689.1,10,1.5384615384615385
1964,1964,NP_065690.2,10,1.5384615384615385
1965,1965,NP_065712.1,11,1.6923076923076923
1966,1966,NP_065731.3,11,1.6923076923076923
1967,1967,NP_065737.2,10,1.5384615384615385
1968,1968,NP_065750.1,10,1.5384615384615385
1969,1969,NP_065753.2,7,1.0769230769230769
1970,1970,NP_065770.1,38,5.846153846153846
1971,1971,NP_065793.1,11,1.6923076923076923
1972,1972,NP_065796.2,32,4.923076923076923
1973,1973,NP_065811.1,68,10.461538461538462
1974,1974,NP_065822.2,3,0.46153846153846156
1975,1975,NP_065825.1,3,0.46153846153846156
1976,1976,NP_065842.1,8,1.2307692307692308
1977,1977,NP_065851.1,8,1.2307692307692308
1978,1978,NP_065857.1,5,0.7692307692307693
1979,1979,NP_065873.2,151,23.23076923076923
1980,1980,NP_065875.3,11,1.6923076923076923
1981,1981,NP_065970.2,19,2.923076923076923
1982,1982,NP_065979.1,52,8.0
1983,1983,NP_065995.1,13,2.0
1984,1984,NP_066005.2,32,4.923076923076923
1985,1985,NP_066124.1,74,11.384615384615385
1986,1986,NP_066264.4,35,5.384615384615385
1987,1987,NP_066268.1,67,10.307692307692308
1988,1988,NP_066269.1,7,1.0769230769230769
1989,1989,NP_066279.2,8,1.2307692307692308
1990,1990,NP_066287.2,270,41.53846153846154
1991,1991,NP_066288.2,43,6.615384615384615
1992,1992,NP_066360.1,18,2.769230769230769
1993,1993,NP_066382.1,4,0.6153846153846154
1994,1994,NP_066545.3,3,0.46153846153846156
1995,1995,NP_066550.2,76,11.692307692307692
1996,1996,NP_066552.2,5,0.7692307692307693
1997,1997,NP_066566.3,7,1.0769230769230769
1998,1998,NP_066918.2,10,1.5384615384615385
1999,1999,NP_066925.1,10,1.5384615384615385
2000,2000,NP_066956.1,7,1.0769230769230769
2001,2001,NP_066963.2,47,7.230769230769231
2002,2002,NP_066970.3,9,1.3846153846153846
2003,2003,NP_066973.2,8,1.2307692307692308
2004,2004,NP_067032.3,25,3.8461538461538463
2005,2005,NP_067045.1,13,2.0
2006,2006,NP_067063.1,11,1.6923076923076923
2007,2007,NP_067628.1,5,0.7692307692307693
2008,2008,NP_067632.2,4,0.6153846153846154
2009,2009,NP_067638.3,66,10.153846153846153
2010,2010,NP_067641.2,11,1.6923076923076923
2011,2011,NP_067642.1,12,1.8461538461538463
2012,2012,NP_068369.1,9,1.3846153846153846
2013,2013,NP_068380.3,5,0.7692307692307693
2014,2014,NP_068556.2,11,1.6923076923076923
2015,2015,NP_068587.1,6,0.9230769230769231
2016,2016,NP_068602.2,29,4.461538461538462
2017,2017,NP_068603.4,9,1.3846153846153846
2018,2018,NP_068657.1,14,2.1538461538461537
2019,2019,NP_068711.1,66,10.153846153846153
2020,2020,NP_068712.1,62,9.538461538461538
2021,2021,NP_068741.1,10,1.5384615384615385
2022,2022,NP_068745.2,11,1.6923076923076923
2023,2023,NP_068758.3,7,1.0769230769230769
2024,2024,NP_068761.4,17,2.6153846153846154
2025,2025,NP_068770.2,5,0.7692307692307693
2026,2026,NP_068773.2,15,2.3076923076923075
2027,2027,NP_068775.1,8,1.2307692307692308
2028,2028,NP_068776.2,22,3.3846153846153846
2029,2029,NP_068799.2,6,0.9230769230769231
2030,2030,NP_068810.3,6,0.9230769230769231
2031,2031,NP_068838.3,6,0.9230769230769231
2032,2032,NP_071357.2,28,4.3076923076923075
2033,2033,NP_071372.1,11,1.6923076923076923
2034,2034,NP_071378.1,25,3.8461538461538463
2035,2035,NP_071398.5,2,0.3076923076923077
2036,2036,NP_071415.1,41,6.3076923076923075
2037,2037,NP_071417.2,4,0.6153846153846154
2038,2038,NP_071437.3,8,1.2307692307692308
2039,2039,NP_071445.1,55,8.461538461538462
2040,2040,NP_071449.1,17,2.6153846153846154
2041,2041,NP_071450.2,14,2.1538461538461537
2042,2042,NP_071451.2,104,16.0
2043,2043,NP_071505.2,4,0.6153846153846154
2044,2044,NP_071731.1,27,4.153846153846154
2045,2045,NP_071764.3,17,2.6153846153846154
2046,2046,NP_071765.2,33,5.076923076923077
2047,2047,NP_071801.1,9,1.3846153846153846
2048,2048,NP_071881.1,12,1.8461538461538463
2049,2049,NP_071882.1,15,2.3076923076923075
2050,2050,NP_071890.2,7,1.0769230769230769
2051,2051,NP_071899.1,11,1.6923076923076923
2052,2052,NP_071919.2,3,0.46153846153846156
2053,2053,NP_071934.3,99,15.23076923076923
2054,2054,NP_073563.1,7,1.0769230769230769
2055,2055,NP_073623.1,5,0.7692307692307693
2056,2056,NP_073624.2,16,2.4615384615384617
2057,2057,NP_073625.1,6,0.9230769230769231
2058,2058,NP_073741.3,5,0.7692307692307693
2059,2059,NP_073746.2,32,4.923076923076923
2060,2060,NP_073747.1,6,0.9230769230769231
2061,2061,NP_073752.6,12,1.8461538461538463
2062,2062,NP_075044.2,15,2.3076923076923075
2063,2063,NP_075066.1,5,0.7692307692307693
2064,2064,NP_075462.3,14,2.1538461538461537
2065,2065,NP_075555.1,15,2.3076923076923075
2066,2066,NP_075598.2,52,8.0
2067,2067,NP_076872.1,13,2.0
2068,2068,NP_076927.1,32,4.923076923076923
2069,2069,NP_076932.1,7,1.0769230769230769
2070,2070,NP_076968.2,10,1.5384615384615385
2071,2071,NP_076984.2,10,1.5384615384615385
2072,2072,NP_077006.1,18,2.769230769230769
2073,2073,NP_077010.1,8,1.2307692307692308
2074,2074,NP_077015.2,33,5.076923076923077
2075,2075,NP_077025.2,13,2.0
2076,2076,NP_077027.1,2,0.3076923076923077
2077,2077,NP_077277.1,30,4.615384615384615
2078,2078,NP_077282.3,20,3.076923076923077
2079,2079,NP_077288.2,38,5.846153846153846
2080,2080,NP_077310.1,18,2.769230769230769
2081,2081,NP_077315.2,3,0.46153846153846156
2082,2082,NP_077718.3,4,0.6153846153846154
2083,2083,NP_077740.1,14,2.1538461538461537
2084,2084,NP_077744.4,29,4.461538461538462
2085,2085,NP_078772.1,11,1.6923076923076923
2086,2086,NP_078789.2,40,6.153846153846154
2087,2087,NP_078790.2,4,0.6153846153846154
2088,2088,NP_078792.1,2,0.3076923076923077
2089,2089,NP_078800.3,8,1.2307692307692308
2090,2090,NP_078804.2,4,0.6153846153846154
2091,2091,NP_078805.3,3,0.46153846153846156
2092,2092,NP_078807.1,14,2.1538461538461537
2093,2093,NP_078824.2,14,2.1538461538461537
2094,2094,NP_078846.2,11,1.6923076923076923
2095,2095,NP_078853.2,36,5.538461538461538
2096,2096,NP_078868.1,4,0.6153846153846154
2097,2097,NP_078874.2,4,0.6153846153846154
2098,2098,NP_078875.4,27,4.153846153846154
2099,2099,NP_078925.3,12,1.8461538461538463
2100,2100,NP_078941.2,41,6.3076923076923075
2101,2101,NP_078951.2,27,4.153846153846154
2102,2102,NP_078954.4,15,2.3076923076923075
2103,2103,NP_078961.3,19,2.923076923076923
2104,2104,NP_078974.1,4,0.6153846153846154
2105,2105,NP_079005.3,45,6.923076923076923
2106,2106,NP_079011.3,2,0.3076923076923077
2107,2107,NP_079017.1,9,1.3846153846153846
2108,2108,NP_079023.2,8,1.2307692307692308
2109,2109,NP_079029.3,14,2.1538461538461537
2110,2110,NP_079033.4,270,41.53846153846154
2111,2111,NP_079058.1,4,0.6153846153846154
2112,2112,NP_079066.5,17,2.6153846153846154
2113,2113,NP_079085.2,9,1.3846153846153846
2114,2114,NP_079120.1,7,1.0769230769230769
2115,2115,NP_079130.2,7,1.0769230769230769
2116,2116,NP_079146.2,4,0.6153846153846154
2117,2117,NP_079152.3,13,2.0
2118,2118,NP_079160.1,14,2.1538461538461537
2119,2119,NP_079163.2,9,1.3846153846153846
2120,2120,NP_079191.2,6,0.9230769230769231
2121,2121,NP_079272.4,29,4.461538461538462
2122,2122,NP_079353.3,12,1.8461538461538463
2123,2123,NP_079375.3,26,4.0
2124,2124,NP_079408.3,23,3.5384615384615383
2125,2125,NP_079412.1,5,0.7692307692307693
2126,2126,NP_079426.2,9,1.3846153846153846
2127,2127,NP_079428.2,4,0.6153846153846154
2128,2128,NP_079436.4,13,2.0
2129,2129,NP_079455.3,24,3.6923076923076925
2130,2130,NP_079469.2,7,1.0769230769230769
2131,2131,NP_079483.3,10,1.5384615384615385
2132,2132,NP_079491.2,11,1.6923076923076923
2133,2133,NP_079492.2,28,4.3076923076923075
2134,2134,NP_079495.1,5,0.7692307692307693
2135,2135,NP_079509.5,7,1.0769230769230769
2136,2136,NP_079519.1,16,2.4615384615384617
2137,2137,NP_079535.4,3,0.46153846153846156
2138,2138,NP_079541.1,8,1.2307692307692308
2139,2139,NP_085055.2,7,1.0769230769230769
2140,2140,NP_085135.1,94,14.461538461538462
2141,2141,NP_109587.1,29,4.461538461538462
2142,2142,NP_109590.3,202,31.076923076923077
2143,2143,NP_110400.1,16,2.4615384615384617
2144,2144,NP_110404.1,19,2.923076923076923
2145,2145,NP_110420.3,15,2.3076923076923075
2146,2146,NP_110440.1,21,3.230769230769231
2147,2147,NP_112180.4,5,0.7692307692307693
2148,2148,NP_112190.2,21,3.230769230769231
2149,2149,NP_112205.2,5,0.7692307692307693
2150,2150,NP_112210.1,2,0.3076923076923077
2151,2151,NP_112224.1,8,1.2307692307692308
2152,2152,NP_112235.2,6,0.9230769230769231
2153,2153,NP_112420.1,4,0.6153846153846154
2154,2154,NP_112483.1,6,0.9230769230769231
2155,2155,NP_112503.1,11,1.6923076923076923
2156,2156,NP_112506.2,3,0.46153846153846156
2157,2157,NP_112533.1,3,0.46153846153846156
2158,2158,NP_112740.1,5,0.7692307692307693
2159,2159,NP_113606.2,14,2.1538461538461537
2160,2160,NP_113621.1,7,1.0769230769230769
2161,2161,NP_113631.1,9,1.3846153846153846
2162,2162,NP_113663.2,22,3.3846153846153846
2163,2163,NP_114032.2,67,10.307692307692308
2164,2164,NP_114091.4,16,2.4615384615384617
2165,2165,NP_114148.3,2,0.3076923076923077
2166,2166,NP_114413.1,6,0.9230769230769231
2167,2167,NP_114423.1,20,3.076923076923077
2168,2168,NP_114432.2,28,4.3076923076923075
2169,2169,NP_115484.2,25,3.8461538461538463
2170,2170,NP_115497.4,12,1.8461538461538463
2171,2171,NP_115569.2,4,0.6153846153846154
2172,2172,NP_115584.1,5,0.7692307692307693
2173,2173,NP_115604.1,4,0.6153846153846154
2174,2174,NP_115618.3,12,1.8461538461538463
2175,2175,NP_115647.2,14,2.1538461538461537
2176,2176,NP_115693.2,3,0.46153846153846156
2177,2177,NP_115733.2,5,0.7692307692307693
2178,2178,NP_115759.2,11,1.6923076923076923
2179,2179,NP_115763.2,46,7.076923076923077
2180,2180,NP_115785.1,11,1.6923076923076923
2181,2181,NP_115791.3,51,7.846153846153846
2182,2182,NP_115822.1,10,1.5384615384615385
2183,2183,NP_115834.1,8,1.2307692307692308
2184,2184,NP_115881.3,5,0.7692307692307693
2185,2185,NP_115909.1,9,1.3846153846153846
2186,2186,NP_115920.1,10,1.5384615384615385
2187,2187,NP_115925.2,3,0.46153846153846156
2188,2188,NP_115927.1,8,1.2307692307692308
2189,2189,NP_115940.2,6,0.9230769230769231
2190,2190,NP_115969.2,2,0.3076923076923077
2191,2191,NP_115977.2,3,0.46153846153846156
2192,2192,NP_115979.3,3,0.46153846153846156
2193,2193,NP_115980.1,3,0.46153846153846156
2194,2194,NP_115996.1,14,2.1538461538461537
2195,2195,NP_116023.2,14,2.1538461538461537
2196,2196,NP_116027.2,53,8.153846153846153
2197,2197,NP_116045.2,30,4.615384615384615
2198,2198,NP_116056.3,9,1.3846153846153846
2199,2199,NP_116071.2,64,9.846153846153847
2200,2200,NP_116119.2,10,1.5384615384615385
2201,2201,NP_116145.1,6,0.9230769230769231
2202,2202,NP_116190.3,5,0.7692307692307693
2203,2203,NP_116195.2,9,1.3846153846153846
2204,2204,NP_116222.4,13,2.0
2205,2205,NP_116245.2,10,1.5384615384615385
2206,2206,NP_116250.3,14,2.1538461538461537
2207,2207,NP_116277.2,89,13.692307692307692
2208,2208,NP_116281.2,2,0.3076923076923077
2209,2209,NP_116575.3,30,4.615384615384615
2210,2210,NP_127497.1,37,5.6923076923076925
2211,2211,NP_148982.1,2,0.3076923076923077
2212,2212,NP_149045.3,33,5.076923076923077
2213,2213,NP_149059.1,3,0.46153846153846156
2214,2214,NP_149075.2,20,3.076923076923077
2215,2215,NP_149091.1,24,3.6923076923076925
2216,2216,NP_149100.2,18,2.769230769230769
2217,2217,NP_149107.4,12,1.8461538461538463
2218,2218,NP_149353.1,6,0.9230769230769231
2219,2219,NP_149975.1,5,0.7692307692307693
2220,2220,NP_201569.1,17,2.6153846153846154
2221,2221,NP_201583.2,14,2.1538461538461537
2222,2222,NP_203123.1,11,1.6923076923076923
2223,2223,NP_203129.1,9,1.3846153846153846
2224,2224,NP_212134.3,13,2.0
2225,2225,NP_219487.3,15,2.3076923076923075
2226,2226,NP_254275.1,2,0.3076923076923077
2227,2227,NP_258412.1,5,0.7692307692307693
2228,2228,NP_291028.3,7,1.0769230769230769
2229,2229,NP_338599.1,9,1.3846153846153846
2230,2230,NP_387510.1,13,2.0
2231,2231,NP_443076.2,12,1.8461538461538463
2232,2232,NP_443077.1,15,2.3076923076923075
2233,2233,NP_443091.1,11,1.6923076923076923
2234,2234,NP_443099.1,47,7.230769230769231
2235,2235,NP_443105.2,7,1.0769230769230769
2236,2236,NP_443106.1,8,1.2307692307692308
2237,2237,NP_443108.1,35,5.384615384615385
2238,2238,NP_443197.1,3,0.46153846153846156
2239,2239,NP_443711.2,21,3.230769230769231
2240,2240,NP_473368.1,4,0.6153846153846154
2241,2241,NP_476429.2,11,1.6923076923076923
2242,2242,NP_476516.1,9,1.3846153846153846
2243,2243,NP_476517.1,7,1.0769230769230769
2244,2244,NP_477352.3,6,0.9230769230769231
2245,2245,NP_477511.1,2,0.3076923076923077
2246,2246,NP_477520.2,11,1.6923076923076923
2247,2247,NP_478059.1,3,0.46153846153846156
2248,2248,NP_478123.1,11,1.6923076923076923
2249,2249,NP_490597.1,17,2.6153846153846154
2250,2250,NP_490647.1,13,2.0
2251,2251,NP_510965.1,15,2.3076923076923075
2252,2252,NP_523353.2,6,0.9230769230769231
2253,2253,NP_524144.1,2,0.3076923076923077
2254,2254,NP_536350.2,60,9.23076923076923
2255,2255,NP_542119.1,4,0.6153846153846154
2256,2256,NP_542172.2,7,1.0769230769230769
2257,2257,NP_542378.1,16,2.4615384615384617
2258,2258,NP_542400.2,7,1.0769230769230769
2259,2259,NP_542411.2,102,15.692307692307692
2260,2260,NP_542437.2,9,1.3846153846153846
2261,2261,NP_543136.1,12,1.8461538461538463
2262,2262,NP_550438.1,8,1.2307692307692308
2263,2263,NP_569157.2,3,0.46153846153846156
2264,2264,NP_569733.2,8,1.2307692307692308
2265,2265,NP_569735.1,7,1.0769230769230769
2266,2266,NP_570718.1,4,0.6153846153846154
2267,2267,NP_570722.2,7,1.0769230769230769
2268,2268,NP_570824.1,24,3.6923076923076925
2269,2269,NP_570853.1,36,5.538461538461538
2270,2270,NP_570901.3,23,3.5384615384615383
2271,2271,NP_570971.1,2,0.3076923076923077
2272,2272,NP_573400.3,8,1.2307692307692308
2273,2273,NP_573566.2,24,3.6923076923076925
2274,2274,NP_573568.1,4,0.6153846153846154
2275,2275,NP_579877.1,32,4.923076923076923
2276,2276,NP_597680.2,19,2.923076923076923
2277,2277,NP_597700.1,6,0.9230769230769231
2278,2278,NP_597716.1,7,1.0769230769230769
2279,2279,NP_597725.1,7,1.0769230769230769
2280,2280,NP_598004.1,31,4.769230769230769
2281,2281,NP_598006.1,8,1.2307692307692308
2282,2282,NP_598399.2,18,2.769230769230769
2283,2283,NP_598408.1,8,1.2307692307692308
2284,2284,NP_599023.1,4,0.6153846153846154
2285,2285,NP_612370.3,12,1.8461538461538463
2286,2286,NP_612373.2,5,0.7692307692307693
2287,2287,NP_612396.1,7,1.0769230769230769
2288,2288,NP_612404.1,8,1.2307692307692308
2289,2289,NP_612422.2,23,3.5384615384615383
2290,2290,NP_612431.2,7,1.0769230769230769
2291,2291,NP_612433.1,10,1.5384615384615385
2292,2292,NP_612468.1,5,0.7692307692307693
2293,2293,NP_612486.2,23,3.5384615384615383
2294,2294,NP_612565.1,12,1.8461538461538463
2295,2295,NP_612808.1,20,3.076923076923077
2296,2296,NP_619520.1,13,2.0
2297,2297,NP_619542.1,2,0.3076923076923077
2298,2298,NP_619636.2,10,1.5384615384615385
2299,2299,NP_619646.1,3,0.46153846153846156
2300,2300,NP_619649.1,10,1.5384615384615385
2301,2301,NP_619729.1,11,1.6923076923076923
2302,2302,NP_620128.1,8,1.2307692307692308
2303,2303,NP_620148.1,10,1.5384615384615385
2304,2304,NP_620170.3,2,0.3076923076923077
2305,2305,NP_620409.1,10,1.5384615384615385
2306,2306,NP_620596.2,44,6.769230769230769
2307,2307,NP_620689.1,43,6.615384615384615
2308,2308,NP_640334.2,7,1.0769230769230769
2309,2309,NP_640335.2,12,1.8461538461538463
2310,2310,NP_640341.1,4,0.6153846153846154
2311,2311,NP_644805.1,85,13.076923076923077
2312,2312,NP_644807.1,5,0.7692307692307693
2313,2313,NP_644813.1,8,1.2307692307692308
2314,2314,NP_647479.2,65,10.0
2315,2315,NP_647480.1,6,0.9230769230769231
2316,2316,NP_647593.1,6,0.9230769230769231
2317,2317,NP_652763.1,4,0.6153846153846154
2318,2318,NP_653164.2,4,0.6153846153846154
2319,2319,NP_653174.3,9,1.3846153846153846
2320,2320,NP_653178.3,28,4.3076923076923075
2321,2321,NP_653186.2,7,1.0769230769230769
2322,2322,NP_653200.2,5,0.7692307692307693
2323,2323,NP_653213.6,22,3.3846153846153846
2324,2324,NP_653234.2,3,0.46153846153846156
2325,2325,NP_653259.3,5,0.7692307692307693
2326,2326,NP_658985.2,4,0.6153846153846154
2327,2327,NP_658986.1,11,1.6923076923076923
2328,2328,NP_659403.4,41,6.3076923076923075
2329,2329,NP_659428.2,17,2.6153846153846154
2330,2330,NP_659434.2,11,1.6923076923076923
2331,2331,NP_659451.1,5,0.7692307692307693
2332,2332,NP_659501.1,5,0.7692307692307693
2333,2333,NP_659505.1,31,4.769230769230769
2334,2334,NP_660149.2,3,0.46153846153846156
2335,2335,NP_660161.1,2,0.3076923076923077
2336,2336,NP_660200.1,2,0.3076923076923077
2337,2337,NP_660201.1,12,1.8461538461538463
2338,2338,NP_660208.2,26,4.0
2339,2339,NP_663304.1,21,3.230769230769231
2340,2340,NP_665859.1,2,0.3076923076923077
2341,2341,NP_665860.2,7,1.0769230769230769
2342,2342,NP_665877.1,3,0.46153846153846156
2343,2343,NP_665898.1,8,1.2307692307692308
2344,2344,NP_671724.1,6,0.9230769230769231
2345,2345,NP_671729.2,4,0.6153846153846154
2346,2346,NP_679211.2,14,2.1538461538461537
2347,2347,NP_680475.1,3,0.46153846153846156
2348,2348,NP_683695.1,9,1.3846153846153846
2349,2349,NP_683720.2,5,0.7692307692307693
2350,2350,NP_683763.2,9,1.3846153846153846
2351,2351,NP_689476.2,15,2.3076923076923075
2352,2352,NP_689482.1,2,0.3076923076923077
